,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
121,Nueva Esparta,InSample,Colombia & GT,Colombia & GT,0.7804643867838261,True,48
122,Portuguesa,OOS,Colombia & GT,Colombia & GT,-1.5648703488914193,True,48
123,Portuguesa,InSample,Colombia & GT,Colombia & GT,0.5198354617857688,True,48
124,Sucre,OOS,Colombia & GT,Colombia & GT,-3.4596248964973064,True,48
125,Sucre,InSample,Colombia & GT,Colombia & GT,0.7411671788662891,True,48
126,Tachira,OOS,Colombia & GT,Colombia & GT,-0.4627218893716572,True,48
127,Tachira,InSample,Colombia & GT,Colombia & GT,0.8277246425238877,True,48
128,Total,OOS,Colombia & GT,Colombia & GT,0.22050094184077607,True,48
129,Total,InSample,Colombia & GT,Colombia & GT,0.9014396991117668,True,48
130,Trujillo,OOS,Colombia & GT,Colombia & GT,-0.4605806988692878,True,48
131,Trujillo,InSample,Colombia & GT,Colombia & GT,0.7487447350756549,True,48
132,Amazonas,OOS,Colombia & GT,Colombia & GT by State,-0.2686503315055821,False,48
133,Amazonas,InSample,Colombia & GT,Colombia & GT by State,0.40836103510923705,False,48
134,Anzoategui,OOS,Colombia & GT,Colombia & GT by State,-0.9869575945127158,False,48
135,Anzoategui,InSample,Colombia & GT,Colombia & GT by State,0.618363432996395,False,48
136,Apure,OOS,Colombia & GT,Colombia & GT by State,-0.38231656646302703,False,48
137,Apure,InSample,Colombia & GT,Colombia & GT by State,0.3725648747571203,False,48
138,Aragua,OOS,Colombia & GT,Colombia & GT by State,-0.19534415903393326,False,48
139,Aragua,InSample,Colombia & GT,Colombia & GT by State,0.6968632495687515,False,48
140,Barinas,OOS,Colombia & GT,Colombia & GT by State,-1.068542276743405,False,48
141,Barinas,InSample,Colombia & GT,Colombia & GT by State,0.4988902357341629,False,48
142,Bolivar,OOS,Colombia & GT,Colombia & GT by State,0.029958065692390682,False,48
143,Bolivar,InSample,Colombia & GT,Colombia & GT by State,0.21122294755176466,False,48
144,Carabobo,OOS,Colombia & GT,Colombia & GT by State,-0.24563455910205856,False,48
145,Carabobo,InSample,Colombia & GT,Colombia & GT by State,0.5448711377086268,False,48
146,Cojedes,OOS,Colombia & GT,Colombia & GT by State,-0.0273191563574382,False,48
147,Cojedes,InSample,Colombia & GT,Colombia & GT by State,0.4690500889115584,False,48
148,Delta Amacuro,OOS,Colombia & GT,Colombia & GT by State,0.14723522154088595,False,48
149,Delta Amacuro,InSample,Colombia & GT,Colombia & GT by State,0.489814427424632,False,48
150,Distrito Federal,OOS,Colombia & GT,Colombia & GT by State,0.17179795447852175,False,48
151,Distrito Federal,InSample,Colombia & GT,Colombia & GT by State,0.8252758093635584,False,48
152,Falcon,OOS,Colombia & GT,Colombia & GT by State,0.10941056063806287,False,48
153,Falcon,InSample,Colombia & GT,Colombia & GT by State,0.633981673636839,False,48
154,Guarico,OOS,Colombia & GT,Colombia & GT by State,-0.042259238674072996,False,48
155,Guarico,InSample,Colombia & GT,Colombia & GT by State,0.4902634761370645,False,48
156,Lara,OOS,Colombia & GT,Colombia & GT by State,0.13488019406925664,False,48
157,Lara,InSample,Colombia & GT,Colombia & GT by State,0.6953972358141695,False,48
158,Merida,OOS,Colombia & GT,Colombia & GT by State,0.3809478735516007,False,48
159,Merida,InSample,Colombia & GT,Colombia & GT by State,0.7224105002010972,False,48
160,Miranda,OOS,Colombia & GT,Colombia & GT by State,0.42944168356492496,False,48
161,Miranda,InSample,Colombia & GT,Colombia & GT by State,0.8055610511792951,False,48
162,Monagas,OOS,Colombia & GT,Colombia & GT by State,-0.4885782502757947,False,48
163,Monagas,InSample,Colombia & GT,Colombia & GT by State,0.5642776259301081,False,48
164,Nueva Esparta,OOS,Colombia & GT,Colombia & GT by State,-0.9736562343287654,False,48
165,Nueva Esparta,InSample,Colombia & GT,Colombia & GT by State,0.596172916477081,False,48
