year/week,Dengue-AmazonasGT-VE,Dengue-AnzoateguiGT-VE,Dengue-ApureGT-VE,Dengue-AraguaGT-VE,Dengue-BarinasGT-VE,Dengue-BolívarGT-VE,Dengue-CapitalDistrictGT-VE,Dengue-CaraboboGT-VE,Dengue-CojedesGT-VE,Dengue-DeltaAmacuroGT-VE,Dengue-FalcónGT-VE,Dengue-GuáricoGT-VE,Dengue-LaraGT-VE,Dengue-MéridaGT-VE,Dengue-MirandaGT-VE,Dengue-MonagasGT-VE,Dengue-NuevaEspartaGT-VE,Dengue-PortuguesaGT-VE,Dengue-SucreGT-VE,Dengue-TáchiraGT-VE,Dengue-TrujilloGT-VE,Dengue-VargasGT-VE,Dengue-YaracuyGT-VE,Dengue-ZuliaGT-VE,DolorCabeza-AraguaGT-VE,DolorCabeza-BolívarGT-VE,DolorCabeza-CapitalDistrictGT-VE,DolorCabeza-CaraboboGT-VE,DolorCabeza-LaraGT-VE,DolorCabeza-MirandaGT-VE,DolorCabeza-ZuliaGT-VE,DolorGarganta-CapitalDistrictGT-VE,DolorGarganta-ZuliaGT-VE,DoloresArticularesGT-VE,DoloresMusculares-CapitalDistrictGT-VE,Fiebre-AnzoateguiGT-VE,Fiebre-ApureGT-VE,Fiebre-AraguaGT-VE,Fiebre-BarinasGT-VE,Fiebre-BolívarGT-VE,Fiebre-CapitalDistrictGT-VE,Fiebre-CaraboboGT-VE,Fiebre-CojedesGT-VE,Fiebre-FalcónGT-VE,Fiebre-GuáricoGT-VE,Fiebre-LaraGT-VE,Fiebre-MéridaGT-VE,Fiebre-MirandaGT-VE,Fiebre-MonagasGT-VE,Fiebre-NuevaEspartaGT-VE,Fiebre-PortuguesaGT-VE,Fiebre-SucreGT-VE,Fiebre-TáchiraGT-VE,Fiebre-TrujilloGT-VE,Fiebre-VargasGT-VE,Fiebre-YaracuyGT-VE,Fiebre-ZuliaGT-VE,Nausea-AraguaGT-VE,Nausea-BolívarGT-VE,Nausea-CapitalDistrictGT-VE,Nausea-CaraboboGT-VE,Nausea-LaraGT-VE,Nausea-ZuliaGT-VE,Vomito-AnzoateguiGT-VE,Vomito-AraguaGT-VE,Vomito-BarinasGT-VE,Vomito-BolívarGT-VE,Vomito-CapitalDistrictGT-VE,Vomito-CaraboboGT-VE,Vomito-FalcónGT-VE,Vomito-GuáricoGT-VE,Vomito-LaraGT-VE,Vomito-MéridaGT-VE,Vomito-MirandaGT-VE,Vomito-MonagasGT-VE,Vomito-NuevaEspartaGT-VE,Vomito-PortuguesaGT-VE,Vomito-SucreGT-VE,Vomito-TáchiraGT-VE,Vomito-TrujilloGT-VE,Vomito-VargasGT-VE,Vomito-YaracuyGT-VE,Vomito-ZuliaGT-VE
8/14/2011,0,0.5500885566,0.000169473969,0.2851023991,0.7720979981,0.2847998262,1.376559323,0.5609041267,0,0,0.2271527981,0.01619052991,0.7225464251,0.3674904106,0.372209681,0.4817571453,0.420840595,0.04652173407,0.244831999,0.302281455,0.1647399488,0,0.05923860887,0.3999694978,0.6859685609,0.7482244757,8.260928436,0.9019075836,1.191285383,0.8024796319,1.852133834,7.374763845,0.4011052954,4.108292636,1.423094703,0.9208944667,0,1.068494618,1.547246285,0.5625956699,4.806547088,1.56433195,0,0.5814799963,0,1.639904688,1.280368959,0,0.3045228989,0.9007803749,1.386910812,0.4025166624,0.3280165258,1.117151504,6.92E-05,0.3794143042,1.177339003,14.75332115,0.5475748765,0.5933198487,12.7198989,1.06469772,12.01766263,2.339776041,0.3886998216,14.63489293,5.154702272,6.485383664,0.5009896801,1.06180397,0,1.252612743,2.486170938,0.3624487637,7.676855699,1.075307499,0,3.82365935,0.5690106472,0,0.0001453520299,0.1735479217,0.8929077661
8/21/2011,0,0.5508020229,0.0001661828084,0.2888744118,0.7583502312,0.2901089628,1.362501391,0.6198760274,0,0,0.2069513153,0.009408241281,0.5259890621,0.3666591475,0,0.4867704992,0.41774329,0.0676697897,0.246188872,0.3062991509,0.2759194422,0,0.06525035373,0.4190754202,0.6982135453,0.6620473812,8.328361088,0.9021359481,1.198165375,0.8243212188,1.862211,7.858771037,0.3884944649,4.398817542,1.275993006,0.9149669048,0,1.075563872,1.53732864,0.5096616197,4.65737434,1.632901567,0,0.571773215,0,1.666031757,1.305524325,0,0.3055803784,0.8664653759,1.337962591,0.4074644723,0.3370621595,1.192463645,6.77E-05,0.4218631159,1.19702459,13.85367522,0,0.6185052065,12.23859798,1.079543532,11.94197411,2.335540306,0.392269684,14.4741879,6.701921131,7.254176237,0.4948573861,1.074041691,2.63E-05,1.279312574,2.481830122,0.3581736437,8.092082017,1.003430865,0.1721231934,3.938065784,0.5572260629,0,0.0001421588913,0.2128279721,0.9064685217
8/28/2011,0,0.5542338677,0.0001627709861,0.2924316849,0.7508077955,0.2951782891,1.366979438,0.6965251039,0,0,0.1914110672,0.003224524382,0.3196771319,0.3697362394,0,0.49164698,0.4148975918,0.08953300119,0.2474659558,0.3102952578,0.4548090904,0,0.07121464623,0.4526246263,0.7099501873,0.5877069009,8.386055848,0.9026048134,1.204862273,0.8200954804,1.868656993,8.733551281,0.3783685895,4.13412365,1.229144138,0.9151499916,0,1.082131775,1.535134928,0.4640833885,4.496181783,1.716082186,0,0.5651581073,0,1.698320973,1.325875683,0.02347587709,0.3064838704,0.8336248544,1.291007754,0.4120516997,0.3458363115,1.274946229,6.61E-05,0.4603920765,1.228148388,13.61213966,0,0.6422955258,11.6482025,1.093616994,11.88066283,2.325613068,0.3957210799,14.29641467,8.152719948,8.584232855,0.4889863824,1.08541391,0.0004672241759,1.30299852,2.467123649,0.3516227068,8.247735638,0.919360008,2.578585727,4.047367248,0.5464949602,0,0.000138853545,0.2558390766,0.919450444
9/4/2011,0,0.5603840912,0.0001592385021,0.2957742184,0.7494706911,0.3000078051,1.391543699,0.7898784936,0,0,0.1805320539,0,0.1137887017,0.3767216862,0,0.4963865879,0.4123035005,0.1121113686,0.2486632503,0.3142697756,0.6979184763,0,0.07713148637,0.500617116,0.7211784868,0.5252030349,8.433989119,0.9033141797,1.211376074,0.791948504,1.871721295,9.967587977,0.3707276692,3.33761974,1.279415163,0.9214437273,0,1.088198329,1.540665147,0.4258609762,4.327127576,1.812833786,0,0.5616346733,0,1.736772336,1.341423032,0.1598754821,0.307233375,0.8022588105,1.2460463,0.4162783446,0.3543389818,1.364599256,6.44E-05,0.495001186,1.270459006,14.00813773,0,0.6646908066,10.95530435,1.106918106,11.8337288,2.310372602,0.3990540093,14.11291984,9.478851591,10.43079026,0.483376669,1.095920628,0.0008851840877,1.323670581,2.445291168,0.3427959528,8.152308623,0.8238160552,5.916072865,4.152511075,0.5368173391,0,0.0001354359911,0.2909413251,0.931853533
9/11/2011,0,0.5692526932,0.0001555853563,0.2989020122,0.7543389179,0.3045975108,1.462233276,0.8835951434,0,0,0.1743142755,0,0.07928349365,0.387615488,0.2251792047,0.5009893229,0.409961016,0.1354048918,0.2497807555,0.3182227043,0.9466195019,0,0.08300087415,0.5630528892,0.731898444,0.4745357833,8.471764571,0.9042640468,1.21770678,0.7759278521,1.875594414,11.03150075,0.365571704,2.402500158,1.374182516,0.9338481118,0,1.093763533,1.553919299,0.394994383,4.220055768,1.905687307,0,0.561202913,0,1.781385846,1.352166371,0.3190001875,0.3078288921,0.7723672442,1.203078229,0.4201444069,0.3625701703,1.461422727,6.27E-05,0.5256904444,1.319733862,14.6960444,0,0.685691049,10.27062648,1.119446869,11.80117202,2.296172716,0.4022684722,14.11429078,10.2058525,12.04196554,0.4780282458,1.105561845,0.001280179503,1.341328757,2.470748695,0.3316933818,7.948441041,0.7289116772,9.221824011,4.269409481,0.5281931996,0,0.0001319062294,0.1226206055,0.9436777887
9/18/2011,0,0.5808396738,0.0001518115489,0.3018150664,0.765412476,0.3089474061,1.600654571,0.9641157796,0,0,0.1727577317,0,0.358018319,0.4024176448,0.6997549859,0.5054551848,0.4078701384,0.1594135709,0.2508184715,0.3221540439,1.15226448,0,0.08882280958,0.639931946,0.7421100587,0.435705146,8.499053341,0.9054544147,1.223854391,0.8019446184,1.883753496,11.48602701,0.3629006939,1.655024769,1.469780878,0.952363145,0,1.098827387,1.574897383,0.3714836087,4.23292068,1.980147489,0,0.5638628263,0,1.832161503,1.358105702,0.4766273757,0.3082704217,0.7439501555,1.162103542,0.4236498867,0.370529877,1.56541664,6.09E-05,0.5524598517,1.372469197,15.38907129,0,0.7052962528,9.686043226,1.131203282,11.78299249,2.288285596,0.4053644685,14.45867066,9.940028268,12.79387076,0.472941113,1.114337561,0.001652210421,1.355973047,2.588648865,0.3183149939,7.75449098,0.644697574,11.69697177,4.411265906,0.5206225417,0,0.0001282642601,0,0.9549232111
9/25/2011,0,0.5951450329,0.0001479170797,0.3045133809,0.7826913653,0.3130574912,1.807461587,1.031029976,0,0,0.1758624228,0,0.9542870499,0.4211281565,1.097823211,0.5097841738,0.4060308677,0.1841374059,0.2517763981,0.3260637944,1.313380892,0,0.09459729265,0.7312542864,0.7518133311,0.4087111229,8.515845474,0.9068852836,1.229818906,0.8709041836,1.896303791,11.31787069,0.3627146388,1.105069152,1.564888542,0.9769888271,0,1.103389891,1.6035994,0.3553286534,4.367476534,2.035775574,0,0.5696144133,0,1.889099307,1.359241023,0.632023851,0.3085579639,0.7170075443,1.123122238,0.4267947839,0.378218102,1.676580996,5.91E-05,0.5753094078,1.428558955,16.07853758,0,0.7235064182,9.204335525,1.142187346,11.7791902,2.286870825,0.4083419984,15.15084634,8.66946213,12.6676214,0.4681152704,1.122247775,0.002001276843,1.367603453,2.800358406,0.302660789,7.574041026,0.5714779707,13.31733517,4.578480007,0.5141053654,0,0.000124510083,0,0.9655898002
10/2/2011,0,0.6121687707,0.0001439019488,0.3069969558,0.8061755858,0.316927766,2.082654325,1.084337732,0,0,0.1836283486,0,1.86549884,0.4437470231,1.419383881,0.5139762897,0.4044432038,0.2095763967,0.2526545355,0.3299519558,1.429968736,0,0.1003243234,0.8370199104,0.761008261,0.3935537142,8.52214097,0.9085566533,1.235600326,0.9828065477,1.9132453,10.53113704,0.3650135389,0.7523255475,1.659505507,1.007725158,0,1.107451046,1.640025348,0.3465295171,4.623723331,2.072571562,0,0.578457674,0.008223654562,1.952199258,1.355572336,0.7851896133,0.3086915186,0.6915394107,1.086134318,0.4295790986,0.3856348453,1.794915795,5.72E-05,0.5942391129,1.488003136,16.76444327,4.782341903,0.7403215451,8.825503381,1.152399059,11.78976516,2.291928404,0.4112010617,16.18355645,6.401813444,11.66824913,0.4635507181,1.129292489,0.002327378768,1.376219974,3.104665474,0.2847307671,7.407091179,0.5092528675,14.08641285,4.771051782,0.5086416707,0,0.0001206436983,0,0.975677556
10/9/2011,0,0.631910887,0.0001397661562,0.3092657911,0.8358651375,0.3205582304,2.426232786,1.124039048,0,0,0.1960555093,0,2.865926203,0.4702742448,1.664436995,0.5180315327,0.4031071468,0.2357305434,0.2534528836,0.3338185281,1.502028014,0,0.1060039017,0.957228818,0.7696948485,0.3902329199,8.51793983,0.9104685239,1.241198651,1.137651711,1.934578022,9.483497386,0.369797394,0.5699803795,1.753631774,1.044572138,0,1.111010851,1.684175229,0.3450861998,5.001661071,2.090535454,0,0.5903926083,0.03050961469,2.021461355,1.347099639,0.9361246628,0.3086710858,0.6675457546,1.051139781,0.4320028307,0.3927801068,1.920421037,5.53E-05,0.6092489668,1.55080174,17.44678836,21.38275,0.7557416336,8.549546792,1.161838424,11.81471737,2.303458332,0.4139416585,16.92415505,3.804403651,10.23413717,0.4592474561,1.135471701,0.002630516196,1.381822609,3.39598802,0.2645249282,7.253641439,0.4580222643,14.30902276,4.988981232,0.5042314576,0,0.0001166651059,0,0.9851864786
10/16/2011,0,0.6543713819,0.0001355097018,0.3113198867,0.8717600205,0.3239488846,2.838196968,1.150133924,0,0,0.2131439047,0,3.557874228,0.5007098214,1.832982553,0.5219499028,0.4020226966,0.262599846,0.2541714424,0.3376635113,1.529558724,0,0.1116360277,1.091881009,0.7778730936,0.3987487398,8.503242052,0.9126208954,1.246613879,1.335439673,1.960301957,8.805110045,0.3770662042,0.5107925132,1.847267342,1.087529766,0,1.114069306,1.736049043,0.3509987014,5.501289753,2.089667248,0,0.6054192163,0.05627743034,2.0968856,1.333822934,1.084828999,0.3084966655,0.6450265761,1.018138628,0.4340659803,0.3996538865,2.053096722,5.33E-05,0.6203389697,1.616954766,18.12557285,26.01545676,0.7697666835,8.376465759,1.170505438,11.85404682,2.32146061,0.4165637888,16.25802344,2.052943979,9.13764505,0.4552054844,1.140785412,0.002910689127,1.38441136,3.488307747,0.2420432723,7.113691808,0.4177861611,14.52220429,5.232268358,0.5008747261,0,0.0001125743058,0,0.9941165678
10/23/2011,0,0.6795502554,0.0001311325858,0.3131592427,0.9138602347,0.3270997284,3.318546873,1.16262236,0,0,0.2348935349,0,3.90086094,0.5350537529,1.925020555,0.5257313998,0.4011898534,0.2901843044,0.2548102119,0.3414869054,1.512560868,0,0.1172207013,1.240976484,0.7855429963,0.419101174,8.478047638,0.9150137677,1.251846013,1.576170433,1.990417105,8.560119803,0.3868199695,0.5699532009,1.940412211,1.136598043,0,1.116626412,1.795646789,0.3642670221,6.122609377,2.069966946,0,0.623537498,0.08552710152,2.178471991,1.315742219,1.231302623,0.3081682578,0.6239818752,0.9871308584,0.4357685473,0.4062561846,2.192942851,5.12E-05,0.6275091214,1.686462216,18.80079674,25.5754663,0.782396695,8.306260283,1.178400103,11.90775352,2.345935238,0.4190674526,14.07170287,1.267111875,8.457392431,0.4514248029,1.145233622,0.003167897561,1.383986225,3.362689567,0.2172857995,6.987242283,0.388544558,14.7806235,5.500913158,0.4985714762,0,0.000108371298,0,1.002467824
10/30/2011,0,0.7074475074,0.000126634808,0.3147838591,0.9621657802,0.330010762,3.867282499,1.161504356,0,0,0.2613043999,0,3.894886341,0.5733060394,1.940551001,0.5293760239,0.4006086169,0.3184839187,0.2553691922,0.3452887105,1.451034445,0,0.1227579226,1.404515242,0.7927045565,0.4512902226,8.442356588,0.9176471409,1.256895051,1.859843993,2.024923467,8.748526659,0.3990586899,0.7474624427,2.033066381,1.191776969,0,1.118682168,1.862968467,0.3848911617,6.865619944,2.031434547,0,0.6447474533,0.1182586282,2.26622053,1.292857496,1.375545533,0.3076858625,0.6044116519,0.9581164721,0.4371105318,0.4125870008,2.339959422,4.91E-05,0.630759422,1.759324089,19.47246004,20.06277862,0.793631668,8.338930362,1.185522418,11.97583746,2.376882215,0.4214526498,10.36519334,1.446907339,8.193379312,0.4479054117,1.14881633,0.003402141499,1.380547205,3.019133481,0.1902525096,6.874292866,0.3702974548,15.08428038,5.794915633,0.4973217079,0,0.0001040560825,1.017614007,1.010240246
11/6/2011,0,0.7375479006,0.0001220163685,0.3161937358,1.015606135,0.3326819852,4.434173243,1.148251414,0,0,0.2916807363,0,3.580797196,0.614650619,1.88778675,0.5328837749,0.4002789874,0.3472615768,0.2558483832,0.3490689264,1.350283998,0,0.1282476915,1.575092743,0.7993577744,0.4938085713,8.397052943,0.9204857134,1.261738326,2.18024477,2.063111493,9.277353124,0.4134208468,1.027161932,2.120652453,1.25201813,0,1.120236574,1.935663917,0.4119409095,7.6624663,1.976586233,0,0.668585577,0.1507181078,2.358227086,1.265899909,1.516304762,0.3070494799,0.5863159061,0.9310954693,0.4380919338,0.4186463354,2.489260442,4.70E-05,0.630484738,1.834555047,20.14502279,10.35959259,0.8034716026,8.459001373,1.191852856,12.0563331,2.412874896,0.4237193805,5.459863863,2.472783147,8.303849793,0.4446473109,1.151533538,0.00361342094,1.374341776,2.490226392,0.1613561226,6.77720195,0.3620628966,15.44301992,6.109266682,0.4971254213,0,9.96E-05,15.22040409,1.017433836
11/13/2011,0,0.7666717523,0.0001172772673,0.3173888728,1.067574791,0.3351133982,4.709231161,1.131944609,0,0,0.3217287826,0,3.210671003,0.6540513322,1.817411784,0.536254653,0.4002009647,0.3750539891,0.2562477849,0.3528275533,1.243045436,0,0.1336900081,1.707013368,0.8055026498,0.5373541383,8.347592399,0.923311628,1.266235951,2.499014571,2.10060235,9.572807558,0.4276754019,1.309333971,2.174921931,1.310851449,0,1.12128963,1.999229601,0.4396756587,8.094394186,1.920950108,0,0.692191441,0.1597390951,2.442740715,1.239381577,1.645847867,0.3062591097,0.5696946378,0.9060678499,0.4387127532,0.4244341881,2.610692993,4.48E-05,0.6291219076,1.906074279,20.8460093,1.910218755,0.8119164986,8.570974827,1.197270908,12.1371104,2.445109034,0.4258676448,1.338977754,3.606977952,8.531115836,0.4416505003,1.153385244,0.003801735885,1.366897184,1.977071749,0.1331436544,6.710523883,0.3577809478,15.91759842,6.413053662,0.4979826162,0,9.51E-05,21.32105999,1.024048592
11/20/2011,0,0.7936073003,0.0001124175044,0.3183692703,1.11555404,0.3373050008,4.574321314,1.116044695,0,0,0.3498122065,0,2.880573305,0.6895889225,1.748741528,0.5394886581,0.4003745488,0.4013035031,0.2565673973,0.356564591,1.14179426,0,0.1390848723,1.782862735,0.8111391829,0.5783819439,8.296054094,0.9260418605,1.270334615,2.801535269,2.135727286,9.416220681,0.4409721172,1.555976617,2.185109451,1.365811212,0,1.121841336,2.048138292,0.4659076913,8.001818333,1.87044386,0,0.7144749496,0.1364929672,2.515283186,1.215022047,1.761228052,0.3053147521,0.5545478472,0.883033614,0.43897299,0.4299505592,2.692765942,4.25E-05,0.6275995982,1.971564418,21.58590896,0,0.8189663562,8.638456701,1.201730647,12.21354669,2.470229371,0.4278974425,0,4.568334393,8.776973748,0.4389149799,1.15437145,0.003967086332,1.358795455,1.556309124,0.1065857608,6.679805257,0.3551421957,16.53116982,6.694495908,0.4998932927,0,9.04E-05,24.64579291,1.030084514
11/27/2011,0,0.8183521594,0.0001074370798,0.319134928,1.159538925,0.3392567931,4.029211153,1.100558484,0,0,0.3759277869,0,2.590693208,0.7212596116,1.681814005,0.5425857903,0.4007997398,0.426009021,0.2568072204,0.3602800397,1.046555026,0,0.1444322841,1.802606561,0.8162673735,0.6168850099,8.24244212,0.9286762474,1.274034214,3.087778089,2.168483014,8.80716204,0.453309319,1.767015063,2.151193819,1.416892565,0,1.121891693,2.082379107,0.4906327007,7.384424598,1.825079137,0,0.735433957,0.08096234499,2.575845685,1.192824704,1.862439514,0.304216407,0.5408755341,0.8619927616,0.4388726443,0.4351954485,2.735456667,4.02E-05,0.625919638,2.0310209,22.36474242,0,0.8246211753,8.661375352,1.205231985,12.28563285,2.488229302,0.4298087737,0,5.356299011,9.041230214,0.4364407499,1.154492154,0.004109472283,1.350037735,1.228089381,0.08168435255,6.68505699,0.3541420941,17.2837797,6.953570232,0.5028574508,0,8.57E-05,25.19215295,1.035541604
12/4/2011,0,0.8409063295,0.0001023359935,0.3196858462,1.199529447,0.3409687752,3.098292287,1.085485977,0,0,0.4000755237,0,2.341030711,0.7490633998,1.616629215,0.5455460494,0.4014765377,0.4491705429,0.2569672543,0.3639738992,0.9573277363,0,0.1497322436,1.766244848,0.8208872217,0.6528633363,8.186756479,0.9312147888,1.277334747,3.360512351,2.198869536,7.779108554,0.4646870072,1.942449308,2.073175035,1.464095508,0,1.1214407,2.101952047,0.513850687,6.272957763,1.784855939,0,0.7550684631,0,2.624428212,1.172789548,1.949482256,0.3029640744,0.5286776985,0.8429452926,0.4384117161,0.440168856,2.738765169,3.79E-05,0.6240820269,2.084443727,23.14747184,0,0.8288809559,8.639730781,1.20777492,12.35336889,2.499108827,0.4316016383,0,5.970871805,9.323885236,0.4342278101,1.153747357,0.004228893737,1.340624023,0.9924125221,0.05843942968,6.726279083,0.354780643,18.17542807,7.190276633,0.5068750906,0,8.08E-05,23.07379979,1.04041986
12/11/2011,0,0.8612698106,9.71E-05,0.3200220247,1.235525605,0.3424409469,2.19126756,1.070827173,0,0,0.4222554171,0,2.131585815,0.7730002869,1.553187158,0.5483694356,0.4024049425,0.4707880686,0.2570474989,0.3676461697,0.8741123896,0,0.1549847507,1.673777596,0.8249987275,0.6863169232,8.128997168,0.9336574847,1.280236214,3.666253989,2.226886851,6.894367828,0.4751051818,2.082279352,1.9510531,1.50742004,0,1.120488357,2.106857113,0.5355616501,5.183834098,1.749774266,0,0.773378468,0,2.661030766,1.154916579,2.022356275,0.3015577544,0.5179543406,0.8258912072,0.4375902053,0.4448707818,2.702691447,3.54E-05,0.622086765,2.131832899,23.34557104,0,0.8317456981,8.573522988,1.209359453,12.4167548,2.502867946,0.4332760365,0,6.412052776,9.624938812,0.4322761607,1.152137059,0.004325350694,1.33055432,0.849278546,0.03685099216,6.803471536,0.3570578425,19.20611491,7.404615111,0.5119462119,0,7.58E-05,20.19986102,1.044719283
12/18/2011,0,0.8794426028,9.18E-05,0.3201434636,1.2675274,0.3436733083,1.64809505,1.056582073,0,0,0.4424674669,0,1.962358519,0.7930702729,1.491487834,0.5510559488,0.4035849541,0.4908615983,0.2570479542,0.3712968511,0.7969089861,0,0.1601898055,1.525204804,0.8286018909,0.7172457704,8.06916419,0.936004335,1.282738616,4.04360041,2.252534959,6.619524402,0.4845638429,2.186505197,1.784828014,1.546866163,0,1.119034665,2.097094303,0.55576559,4.545559009,1.719834118,0,0.7903639716,0,2.685653347,1.139205797,2.081061573,0.2999974469,0.5087054602,0.8108305051,0.436408112,0.4493012259,2.627235503,3.30E-05,0.6199338523,2.173188415,22.47070017,0.4892041937,0.8332154017,8.462751973,1.209985583,12.47579059,2.499506659,0.4348319681,0,6.679841923,9.944390942,0.4305858015,1.149661259,0.004398843155,1.319828626,0.7986874531,0.01691904,6.916634349,0.3609736925,20.37584023,7.596585666,0.5180708149,0,7.07E-05,18.15446854,1.048439872
12/25/2011,0,0.895424706,8.63E-05,0.3200501628,1.295534831,0.3446658594,1.479064967,1.042750677,0,0,0.4607116732,0,1.833348824,0.8092733579,1.431531243,0.553605589,0.4050165725,0.5093911319,0.2569686202,0.3749259433,0.7257175259,0,0.1653474079,1.320526472,0.8316967119,0.745649878,8.007257543,0.9382553397,1.284841953,4.493719921,2.27581386,6.968701353,0.4930629904,2.255126841,1.574499776,1.582433875,0,1.117079623,2.072663619,0.5744625068,4.371102953,1.695035496,0,0.806024974,0,2.698295956,1.125657201,2.125598149,0.2982831519,0.5009310573,0.7977631866,0.4348654362,0.4534601882,2.512397335,3.04E-05,0.6176232887,2.208510275,20.50807765,1.280756955,0.8332900669,8.307417735,1.209653311,12.53047626,2.489024967,0.4362694332,0.3022653974,6.774239246,10.28224163,0.4291567326,1.146319959,0.004449371118,1.308446941,0.8406392433,0,7.065767521,0.366528193,21.68460402,7.766188299,0.5252488994,0.0009463519097,6.55E-05,16.98557256,1.051581629
1/1/2012,0,0.9092161202,8.07E-05,0.3197421224,1.319547899,0.3454186002,1.683921197,1.029332984,0,0,0.476988036,0,1.744556729,0.8216095419,1.373317385,0.5560183562,0.4066997979,0.5263766694,0.2568094969,0.3785334465,0.660538009,0,0.170457558,1.059828885,0.8342831905,0.771529246,7.94338583,0.9404104989,1.286546223,5.016390076,2.296723555,7.941457303,0.5006026243,2.288144284,1.32015176,1.614123177,0,1.114623231,2.03356506,0.5916524005,4.660139138,1.675378399,0,0.8203614751,0,2.698958592,1.114270792,2.155966004,0.2964148694,0.494631132,0.7866892515,0.4329621778,0.4573476687,2.358176943,2.78E-05,0.6151550743,2.23779848,17.45868933,1.2245123,0.8319696936,8.107520276,1.208362637,12.5808118,2.471422868,0.4375884319,0.4582669289,6.695406501,10.63849087,0.427988954,1.142113157,0.004476934585,1.296409264,0.9751339166,0,7.250871053,0.3737213441,23.13155404,7.913423008,0.5334804656,0.01331392735,6.02E-05,16.69272677,1.054144551
1/8/2012,0,0.9208168454,7.50E-05,0.3192193423,1.339566603,0.3459315307,2.132556832,1.016328995,0,0,0.4912965553,0,1.695982234,0.8300788248,1.31684626,0.5582942505,0.40863463,0.5418182108,0.2565705844,0.3821193606,0.6013704354,0,0.1755202557,0.7869443483,0.8363613266,0.7948838744,7.932719041,0.9424698126,1.287851429,5.498608638,2.315264042,9.313572548,0.5071827447,2.285557528,1.064137872,1.641934069,0,1.111665489,1.979798625,0.607335271,5.246657474,1.660862827,0,0.833373475,0,2.687641256,1.10504657,2.172165137,0.2943925995,0.4898056843,0.7776086998,0.4306983368,0.4609636675,2.164574329,2.52E-05,0.612529209,2.261053028,13.82335272,0.5832245338,0.8292542819,7.863059594,1.206113561,12.62679722,2.446700364,0.4387889639,0.4009317761,6.52551492,11.01313866,0.4270824656,1.137040854,0.004481533556,1.283715596,1.202171473,0,7.471944945,0.3825531458,24.28373956,8.038289795,0.5427655133,0.02687469304,5.47E-05,17.04922023,1.056128641
1/15/2012,0,0.9302268817,6.92E-05,0.3184818226,1.355590943,0.3462046509,2.483569299,1.00373871,0,0,0.503637231,0.005250249928,1.687625341,0.8346812067,1.262117868,0.5604332718,0.4108210691,0.5557157561,0.2562518826,0.3856836856,0.548214805,0,0.180535501,0.6168895229,0.8379311204,0.8157137632,8.120024098,0.9444332807,1.288757568,5.643855951,2.331435323,10.49669106,0.5128033516,2.24736657,0.9175954262,1.665866551,0,1.108206398,1.911364316,0.6215111183,5.695044875,1.65148878,0,0.8450609737,0,2.664343947,1.097984535,2.174195549,0.2922163421,0.4864547142,0.7705215317,0.4280739133,0.4643081846,1.931589491,2.25E-05,0.6097456929,2.278273922,10.91622083,0.04636509812,0.8251438317,7.57403569,1.202906082,12.66843252,2.414857453,0.4398710295,0.3105155298,6.480183115,11.40618501,0.4264372676,1.13110305,0.004463168029,1.270365937,1.521751913,0,7.728989196,0.3930235979,24.00509111,8.140788658,0.5531040427,0.04162864897,4.92E-05,17.46015983,1.057533897
1/22/2012,0,0.937446229,6.32E-05,0.3175295633,1.36762092,0.3462379608,2.681637552,0.991562128,0,0,0.5140100632,0.01163653938,1.719486047,0.8354166875,1.20913221,0.56243542,0.413259115,0.5680693053,0.2558533915,0.3892264215,0.5010711179,0,0.185503294,0.568301767,0.8389925717,0.8340189124,8.528759105,0.9463009032,1.289264642,5.40408382,2.345237397,11.39547531,0.5174644449,2.173571413,0.8985331688,1.685920623,0,1.104245957,1.828262132,0.6341799425,5.934714373,1.647256259,0,0.8554239711,0.3652505998,2.629066665,1.093084686,2.162057239,0.2898860972,0.4845782216,0.765427747,0.4250889073,0.4673812199,1.659222429,1.98E-05,0.6068045259,2.289461159,8.950239688,0,0.8196383429,7.240448564,1.198740201,12.7057177,2.375894137,0.4408346286,0.2162268981,6.594350037,11.81762992,0.4260533598,1.124299745,0.004421838006,1.256360287,1.933875236,0,8.022003807,0.4051327007,22.11151942,8.220919599,0.5644960536,0.05757579515,4.35E-05,17.82914879,1.05836032
1/29/2012,0,0.9424748873,5.72E-05,0.3163625643,1.375656533,0.3460314604,2.72676159,0.9797992498,0,0,0.5224150519,0.01862140057,1.791564354,0.8322852673,1.157889284,0.5643006954,0.4159487678,0.5788788585,0.2553751111,0.3927475683,0.4599393741,0,0.1904236346,0.6411810808,0.8395456806,0.849799322,9.158924064,0.9480726802,1.289372651,4.779292244,2.356670264,12.00992532,0.5211660246,2.064172055,1.0069511,1.702096285,0,1.099784166,1.730492073,0.6453417435,5.965665968,1.648165263,0,0.8644624672,1.700657244,2.581809412,1.090347025,2.135750207,0.2874018648,0.4841762066,0.7623273458,0.4217433187,0.4701827735,1.347473145,1.70E-05,0.6037057081,2.294614741,7.925409295,0,0.8127378158,6.862298216,1.193615918,12.73865275,2.329810415,0.4416797611,0.1180658809,6.868015684,12.24747337,0.4259307423,1.116630939,0.004357543486,1.241698646,2.438541441,0,8.350988778,0.4188804539,18.60302449,8.278682617,0.5769415462,0.07471613157,3.77E-05,18.1561871,1.05860791
