year/week,Dengue-AntioquiaGT-CO,Dengue-AtlanticoGT-CO,Dengue-BogotaGT-CO,Dengue-BolivarGT-CO,Dengue-BoyacaGT-CO,Dengue-CaldasGT-CO,Dengue-CasanareGT-CO,Dengue-CaucaDepartmentGT-CO,Dengue-CesarGT-CO,Dengue-CordobaGT-CO,Dengue-CundinamarcaGT-CO,Dengue-HuilaGT-CO,Dengue-LaGuajiraGT-CO,Dengue-MagdalenaGT-CO,Dengue-MetaGT-CO,Dengue-NarinoGT-CO,Dengue-NorthSantanderGT-CO,Dengue-QuindioGT-CO,Dengue-RisaraldaGT-CO,Dengue-SantanderDepartmentGT-CO,Dengue-SucreGT-CO,Dengue-TolimaGT-CO,Dengue-ValledelCaucaGT-CO,DolorCabeza-AntioquiaGT-CO,DolorCabeza-AtlanticoGT-CO,DolorCabeza-BogotaGT-CO,DolorCabeza-BolivarGT-CO,DolorCabeza-BoyacaGT-CO,DolorCabeza-CaldasGT-CO,DolorCabeza-CasanareGT-CO,DolorCabeza-CesarGT-CO,DolorCabeza-CordobaGT-CO,DolorCabeza-CundinamarcaGT-CO,DolorCabeza-HuilaGT-CO,DolorCabeza-MagdalenaGT-CO,DolorCabeza-MetaGT-CO,DolorCabeza-NarinoGT-CO,DolorCabeza-QuindioGT-CO,DolorCabeza-RisaraldaGT-CO,DolorCabeza-SucreGT-CO,DolorCabeza-TolimaGT-CO,DolorGarganta-AntioquiaGT-CO,DolorGarganta-AtlanticoGT-CO,DolorGarganta-BogotaGT-CO,DolorGarganta-BolivarGT-CO,DolorGarganta-CundinamarcaGT-CO,DolorGarganta-NorthSantanderGT-CO,DolorGarganta-RisaraldaGT-CO,DolorGarganta-SantanderDepartmentGT-CO,DolorGarganta-ValledelCaucaGT-CO,DolorMuscularGT-CO,DolorMusculo-BogotaGT-CO,DolorMusculo-CundinamarcaGT-CO,DolorOjos-BogotaGT-CO,Fiebre-AntioquiaGT-CO,Fiebre-AraucaGT-CO,Fiebre-AtlanticoGT-CO,Fiebre-BogotaGT-CO,Fiebre-BolivarGT-CO,Fiebre-BoyacaGT-CO,Fiebre-CaldasGT-CO,Fiebre-CaquetáGT-CO,Fiebre-CasanareGT-CO,Fiebre-CaucaDepartmentGT-CO,Fiebre-HuilaGT-CO,Fiebre-LaGuajiraGT-CO,Fiebre-MagdalenaGT-CO,Fiebre-MetaGT-CO,Fiebre-NarinoGT-CO,Fiebre-NorthSantanderGT-CO,Fiebre-PutumayoGT-CO,Fiebre-QuindioGT-CO,Fiebre-RisaraldaGT-CO,Fiebre-SanAndrésandProvidenciaGT-CO,Fiebre-SantanderDepartmentGT-CO,Fiebre-SucreGT-CO,Fiebre-TolimaGT-CO,Fiebre-ValledelCaucaGT-CO,Nausea-AntioquiaGT-CO,Nausea-AtlanticoGT-CO,Nausea-BogotaGT-CO,Nausea-CundinamarcaGT-CO,Nausea-MetaGT-CO,Nausea-SantanderDepartmentGT-CO,Nausea-ValledelCaucaGT-CO,Vomito-AntioquiaGT-CO,Vomito-AtlanticoGT-CO,Vomito-BogotaGT-CO,Vomito-BolivarGT-CO,Vomito-BoyacaGT-CO,Vomito-CaldasGT-CO,Vomito-CasanareGT-CO,Vomito-CaucaDepartmentGT-CO,Vomito-CesarGT-CO,Vomito-CordobaGT-CO,Vomito-CundinamarcaGT-CO,Vomito-HuilaGT-CO,Vomito-LaGuajiraGT-CO,Vomito-MagdalenaGT-CO,Vomito-MetaGT-CO,Vomito-NarinoGT-CO,Vomito-NorthSantanderGT-CO,Vomito-QuindioGT-CO,Vomito-RisaraldaGT-CO,Vomito-SantanderDepartmentGT-CO,Vomito-SucreGT-CO,Vomito-TolimaGT-CO,Vomito-ValledelCaucaGT-CO
1/31/2010,8.386753123,2.734259561,0,1.114390661,0,0,0,3.454177056,0,0,8.27142737,0,0,0,1.275423362,1.285060395,0,0,3.118918476,4.354631639,0,0,10.68677879,7.745172259,3.738785344,0,4.309964939,0,0.01600395652,0,0,0,3.86072506,0.1073490272,0,7.488094846,0,0,5.893373828,0,0,11.26066964,0,0,1.743692685,2.859283884,0,10.35825928,4.599155709,13.73332233,3.820194804,0,2.423841313,0,2.695538579,0,0,0,1.008399189,0,17.12171863,0,0,3.878739523,0,0,0,0.6202086363,0,0,0,0,0,0,1.879938464,0,0,1.922979324,1.775767978,0,0,0.9598336346,0,0,1.812022262,1.749410782,4.854567581,0,3.056993042,0,22.09822089,0,2.976311117,0,0,2.113351191,0,0,0,0,0,0,0,5.473147266,3.8768232,0,0,1.364376557
2/7/2010,17.48396663,7.05289623,0.002563735255,2.896050348,0.01119721829,4.859258917,0.1641300169,12.81636768,0,0.00291069994,10.36821209,0,0,0.001230563038,0,0,0.2178467405,0.1101421098,6.508865959,6.562751732,0.002348445484,0.07930861851,10.80481679,10.3015246,5.523174817,0,5.308460837,0,0,0,0.1453731102,0.1401790376,4.215296141,0,0,19.72804928,0.02694711388,0.1367324613,1.198615062,0,0.08313468409,6.409255132,0.1173952132,0.00698024839,0,0,0.09964572666,8.08277147,5.702880576,15.92191713,1.400014402,0,0,0.00106435295,0.9380412093,0.00558575689,2.583109853,0,1.575788876,0,14.95625913,0,0.113226802,2.387864919,0,0,0.02061728977,2.45503912,0,0.05839821299,0,0.07687603464,0.6393173841,0,0.8452767228,0,0,0.8671177724,3.227862989,0.04415060784,0.0001277306028,1.172419202,0.04028991951,0.3610906989,0.0009280048711,4.81931826,6.623014737,0.0007591263888,3.263878555,0.1826706305,19.44107784,0,2.965221177,0.06290365015,0.157098852,4.316294662,0.06904493003,0,0,0,0,0.1632885649,0,6.109205044,3.426495012,0.06042231719,0.01737163976,4.222913186
2/14/2010,19.42496105,6.085748524,0.0004164814661,1.995795825,0.0008587821737,1.800156509,0.01263556884,14.14963069,0,0,10.6868401,0,0,0.0001032539024,0.3147702881,0,0.007396093236,0.007545917719,6.721541349,7.480797864,0.000165330207,0.00267366343,10.77234552,12.67823899,5.131463145,0,4.997469568,0,0.001164476092,0,0.009924540002,0.009578817193,3.872222297,0.02362393283,0,24.50394197,0.001649239272,0.009325036562,3.797611615,0,0.005688467877,3.09131979,0,0.00042749195,0.479483604,1.138262102,0.007705879257,8.888082637,5.19046886,15.38009391,1.297353063,0,0.9495658259,0.0003534450938,1.840892939,0.0003102127279,1.029801694,0,1.303323283,0,15.33475248,0,0.009201771706,2.42158494,0,0,0.001421861822,1.353272995,0,0,0,0.002582245274,0.2522791081,0,1.334585881,0,0,1.371489734,2.473360164,0,3.99E-05,1.01172704,0.001488333215,0,0.4897193635,5.348860837,5.967209276,0.0002684534912,3.164528565,0.01410035777,19.15076433,0,2.692384617,0.004299414531,0.01073132089,3.144287396,0.03291591836,0,0,0,0,0.01116741803,0,5.750161919,3.582420014,0.002668021025,0.001110625365,2.176552094
2/21/2010,21.22348058,6.609863354,0.0004242295235,1.98400921,0.0008793705061,1.956642076,0.01293871707,16.37231691,0,0,10.75537124,0.3637976178,0,0.0001057698089,0.2014513722,0,0.007503302128,0.007722556215,7.450609655,8.451164079,0.0001692234927,0.002712327645,10.88819674,12.82784404,5.490713101,0,5.036750614,0,0.001300940404,0,0.01015667521,0.009802912439,3.750297444,0.025018505,0,27.30399297,0.001686819155,0.009543099025,4.382176658,0,0.005821588924,1.121674973,0,0.0004346460682,0.3596530767,1.13766408,0.007890920094,8.697653877,5.212183849,15.3128285,0.8355117072,0,0.9772259644,0.0003602266157,1.854847726,0.0003153139883,1.016178829,0,1.407765382,0,14.74587599,0,0.009424833207,2.026418396,0.6115253219,0,0.001455194217,1.267551271,0,0,0,0.002619541738,0.2523749175,0,1.305193371,0,0,1.35640449,2.793057122,0,4.07E-05,0.9827050985,0.001510496107,0,0.2411681865,5.648902254,6.125588949,0.0002736134352,3.170790882,0.01443882607,18.27771059,0,2.536656567,0.004400004234,0.0109823596,3.097120713,0.0324440025,0,0,0,0,0.01142872792,0,5.719257098,4.210348959,0.002709756368,0.001136208067,1.799271272
2/28/2010,22.86759174,9.251491892,0,1.124144617,0,1.383942499,0,18.66168472,0,0,11.18957657,1.75616598,0,0,0,1.427656982,0,0,11.31898304,9.505286325,0,0,10.53464095,11.19239237,6.854648936,0,4.657318981,0,0.01160281095,0,0,0,5.162184119,0.01738896693,0,28.46401578,0,0,3.621596664,0,0,0.3777501044,2.036527307,0,0,1.30130584,0,9.331492016,5.894466715,16.38516046,0.4671208281,0,0.6770754757,0,0.3662181258,0,1.370909624,0,1.713122458,0,11.9631124,0,0,1.164131745,0.7505915258,0,0,0.9241366138,0,0,0,0,0,0,0,0,0,1.404988004,3.505719726,0.01834737257,0,0,0,0,0,5.182918649,7.284187037,0,3.400801997,0,17.13044725,0,1.805737639,0,0,5.442297229,0,0,0,1.720197654,0,0,0,8.421375939,4.780736015,0,0,3.801263448
3/7/2010,17.22123175,4.654517638,0.004276354017,2.79200347,0.01475664207,2.785782101,0.2165024504,15.25077871,0,0,8.039281634,5.926400988,0,0.001658768193,0.3574189685,0,0.2480768981,0.1413921098,4.066936892,9.080683501,0.003033269616,0.09023616931,11.96837675,8.042350775,5.275251348,0,5.26096029,0,0,0,0.1864726183,0.1798471197,1.950827245,0.03508523293,0,20.87764075,0.03377091666,0.1753490009,8.046296069,0,0.1066921785,1.845356981,0,0.008733321672,0.7429343697,0.9759618436,0.1315863697,7.595652648,4.581289486,12.70328304,1.126958969,0,1.364179679,0.002519003598,3.378999957,0.006857343286,0.6209868613,0,1.719178736,0,15.4676486,0,0.1513805852,1.987267523,0.3500372182,0,0.02650595842,1.473197651,0,0.02522345952,0,0.0874296735,0.6489719661,0,2.975131084,0,0,1.264427141,3.987003846,0,0.0002919808119,2.066928647,0.04637676018,0,0.6673926102,3.714361222,5.460432665,0.001864037935,2.97016814,0.2411154559,17.51795523,0,2.918755385,0.08070854613,0.2015396003,0.6128813133,0.1965257675,0,0,0,0,0.2095357078,0,2.913737806,7.457553414,0.07134583638,0.02196857205,0
3/14/2010,17.34999587,6.853115344,0.000447780525,1.923883633,0.0009422831355,2.106574398,0.01386506501,16.54207359,0,0,8.098277454,7.4412075,0,0.0001134586879,0,0,0.007828725726,0.008262218918,7.406892958,9.521077258,0.0001811187333,0.002829687971,11.80435623,5.759541542,6.674549289,0,4.744996108,0,0.001734588073,0,0.01086588614,0.01048756106,3.409026912,0.02658243151,0,19.56924029,0.001801608393,0.01020931424,6.98986294,0,0.006228297029,2.490212568,0.6631292639,0.0004563795819,0.03391756678,1.141470399,0.008456364125,8.281052383,5.256694119,13.58613793,1.102581094,0,1.065940595,0.0003808428928,1.887199492,0.0003308096532,0.9759213696,0,2.176257877,0,12.53770427,0,0.01010650875,1.267011925,0,0,0.001557031887,1.189481439,0,0,0,0.002732749596,0.2526072852,0,1.168814685,0,0,1.313941603,4.522881649,0,4.30E-05,0.9282386754,0.001577780459,0,0,2.830751475,6.628182146,0.0002893001436,3.205479964,0.01547310776,16.72676316,0,2.247018476,0.004707322803,0.01174932458,2.95927641,0.02900124366,0,0,0,0,0.01222707472,0,5.610513652,7.888547586,0.002836496947,0.001214358089,0.8817603835
3/21/2010,16.11782131,6.491168507,0.0004557331352,1.895586531,0.0009636365562,2.050043713,0.01417948208,16.76861395,0,0,7.416389571,8.867174117,0,0.0001160687007,0,0,0.007938465899,0.008445355557,7.07912663,9.263986495,0.0001851556079,0.002869263973,12.29927802,4.614431481,7.104523458,0,4.511212056,0,0.001887222207,0,0.01110655822,0.01071989824,3.379728045,0.02623047701,0,17.43244475,0.001840554668,0.01043539525,6.982721715,0,0.00636631472,3.298128663,0.7545391649,0.0004637144729,0,1.144605967,0.008648285975,8.193746813,5.264652643,13.13991837,1.328765747,0,1.097423544,0.0003878055556,1.894812549,0.0003360388361,0.9627059293,0,2.584144108,0,11.65446629,0,0.01033789762,1.155907487,0,0,0.001591591273,1.223156608,0,0,0,0.002770925038,0.2526663876,0,1.10728807,0,0,1.300718255,4.489009005,0,4.38E-05,0.9209496679,0.001600473802,0,0,2.295540605,6.804864603,0.0002945980052,3.222343701,0.0158241606,16.56585195,0,2.209654466,0.004811612146,0.01200959586,2.91454689,0.02717798695,0,0,0.09924945775,0,0.01249799602,0,5.568922842,8.23769076,0.002879255321,0.001240875401,0.6473672807
3/28/2010,15.41606472,5.907706254,0.0004637368836,1.863161807,0.0009851812488,1.940258965,0.01449671636,17.45177688,0,0,7.020640207,9.490680406,0,0.0001187022401,0,0,0.008048838893,0.008630116731,6.663243368,8.700031488,0.0001892283797,0.002909067921,12.88896744,4.666109456,7.552178681,0,4.20916173,0,0.002043898797,0,0.01134936451,0.01095429589,3.404795207,0.02544189083,0,16.44224736,0.001879842542,0.01066348089,6.35268559,0,0.006505556572,3.951944802,0.6684295819,0.000471094557,0,1.148674933,0.008841928079,8.132222041,5.26917205,12.85981385,1.55771478,0,1.129862196,0.0003948135036,1.900840174,0.0003412999997,0.9495923454,0,3.067891372,0,10.69763793,0,0.01057136832,1.115818575,0,0,0.001626457405,1.286681,0,0,0,0.002809320225,0.2527163131,0,1.037727929,0,0,1.287960382,4.011901765,0,4.46E-05,0.9190938937,0.001623299758,0,0,2.223897555,6.986122757,0.0002999303462,3.241857793,0.01617835956,16.58297637,0,2.201881465,0.0049168264,0.01227217528,2.870426661,0.02501689504,0,0,0.2880292207,0,0.01277132018,0,5.524660534,7.913703733,0.002922269454,0.001267626367,0.4486961078
4/4/2010,15.24477008,5.114669543,0.0004717917702,1.826737554,0.001006917214,1.779079526,0.01481676785,18.57019013,0,0,6.90158848,9.3387808,0,0.0001213593061,0,0,0.008159844707,0.008816502441,6.16288915,7.84384642,0.0001933370486,0.002949099817,13.55011811,5.868233209,8.014041328,0,3.843234862,0,0.002204617841,0,0.01159430502,0.01119075402,3.482322669,0.02421667299,0,16.55916927,0.001919472013,0.01089357118,5.128541789,0,0.006646022585,4.452470253,0.4126998123,0.0004785198344,0,1.153677297,0.009037290435,8.095598505,5.270252341,12.74050923,1.787960492,0,1.163078,0.0004018667368,1.905282367,0.0003465931439,0.9365806179,0,3.613193401,0,9.674443219,0,0.01080692087,1.144407945,0,0,0.001661630286,1.378832334,0,0,0,0.002847935157,0.2527570619,0,0.961275463,0,0,1.27544078,3.12067866,0,4.54E-05,0.9226037431,0.001646258327,0,0,2.598138758,7.174351873,0.0003052971666,3.264151508,0.01653570466,16.77218156,0,2.222753431,0.005022965564,0.01253706285,2.826991797,0.02251796791,0,0,0.5010156481,0,0.01304704718,0,5.477726729,6.944166167,0.002965539344,0.001294610985,0.2851769654
4/11/2010,15.60467603,4.312629173,0.000479897795,1.788465341,0.00102884445,1.597737039,0.01513963656,19.76486647,0,0,6.900657093,8.865905228,0,0.0001240398986,0,0,0.008271483341,0.009004512687,5.639304986,6.941239849,0.0001974816148,0.002989359659,13.89125551,7.442397612,8.431765295,0,3.487165238,0,0.002369379342,0,0.01184137975,0.01142927264,3.580300154,0.02255482348,0,17.12008935,0.001959443083,0.0111256661,3.793825721,0,0.006787712758,4.813298209,0.1200333622,0.000485990305,0,1.159613058,0.009234373045,8.069102307,5.267893515,12.69272696,1.994850073,0,1.194071878,0.0004089652552,1.908139127,0.0003519182687,0.9236707467,0,3.979749607,0,8.706223036,0,0.01104455525,1.202417188,0,0,0.001697109913,1.47908011,0,0,0,0.002886769833,0.2527886338,0,0.8970992848,0,0,1.259343152,2.304443416,0,4.62E-05,0.930343582,0.001669349509,0,0,3.121235557,7.409784933,0.0003106984664,3.291396163,0.0168961959,17.03344432,0,2.256379794,0.005130029638,0.01280425855,2.785520122,0.01968120557,0,0,0.7161462681,0,0.01332517704,0,5.428121426,5.792330177,0.003009064993,0.001321829256,0.1472373248
4/18/2010,16.49639547,3.66801226,0.0004880549581,1.750130467,0.001050962959,1.422146505,0.01546532247,20.73792997,0,0,6.886263771,8.449124852,0,0.0001267440178,0,0,0.008383754796,0.009194147468,5.14330667,6.196175714,0.0002016620781,0.003029847447,13.58754683,8.742707436,8.756936887,0,3.202134753,0,0.002538183298,0,0.01209058869,0.01166985174,3.672166578,0.0204563423,0,17.57477124,0.001999755751,0.01135976565,2.749759326,0,0.006930627093,5.045707859,0,0.0004935059687,0,1.166482217,0.009433175908,8.040474551,5.262095573,12.64238743,2.157927423,0,1.220355292,0.0004161090589,1.909410455,0.0003572753742,0.9108627319,0,3.968166385,0,7.893662101,0,0.01128427148,1.257270954,0.06008766931,0,0.001732896289,1.570388788,0,0,0,0.002925824254,0.252811029,0,0.8611048852,0,0,1.23650086,1.969038378,0,4.70E-05,0.9413710981,0.001692573303,0,0,3.546723245,7.725805955,0.0003161342456,3.325393442,0.01725983327,17.28376866,0,2.28957508,0.005238018622,0.0130737624,2.747071933,0.01650660802,0,0,0.9151143597,0,0.01360570975,0,5.375844626,4.84258729,0.003052846398,0.001349281179,0.02693421309
4/25/2010,17.91994697,3.185856398,0.0004962632593,1.711786974,0.00107327274,1.253092346,0.0157938256,21.48036421,0,0,6.854425642,8.099853261,0,0.0001294716635,0,0.0009870842925,0.008496659071,0.009385406784,4.67643235,5.614827811,0.0002058784387,0.003070563183,12.62915967,9.749612038,8.988090665,0,2.989995325,0,0.002711029709,0,0.01234193186,0.01191249131,3.757117959,0.01792122944,0,17.90655983,0.002040410017,0.01159586984,2.008487215,0,0.007074765589,5.150040613,0,0.0005010668257,0,1.174284773,0.009633699025,8.00934417,5.252858514,12.58724831,2.276573356,0,1.241852916,0.0004232981478,1.909096351,0.0003626644603,0.8981565735,0,3.572408279,0,7.239808044,0,0.01152606955,1.307983219,0.1898139631,0,0.001768989411,1.652242719,0,0,0,0.00296509842,0.2528242474,0,0.8537737085,0,0,1.206818051,2.126748011,0,4.78E-05,0.9556577687,0.001715929711,0,0,3.867141567,8.123425443,0.0003216045042,3.366197881,0.01762661677,17.52064238,0,2.321940174,0.005346932517,0.01334557439,2.711679323,0.01299417526,0,0,1.097365796,0,0.01388864532,0,5.320896329,4.106572674,0.003096883562,0.001376966756,0
5/2/2010,19.86956638,2.866161585,0.0005045226987,1.67343486,0.001095773793,1.090574563,0.01612514593,21.9921692,0,0,6.805142704,7.818090454,0,0.0001322228358,0,0.005266899954,0.008610196166,0.009578290636,4.238682025,5.19719614,0.0002101306965,0.003111506865,11.02097205,10.46311142,9.125226631,0,2.850746954,0,0.002887918576,0,0.01259540923,0.01215719137,3.8351543,0.01494948492,0,18.11545509,0.002081405881,0.01183397867,1.570009386,0,0.007220128246,5.126296471,0,0.0005086728758,0,1.183020727,0.009835942394,7.975711166,5.240182339,12.5273096,2.350787872,0,1.258564751,0.0004305325218,1.907196814,0.000368085527,0.8855522714,0,2.795208322,0,6.744660866,0,0.01176994946,1.354553983,0.2861980001,0,0.001805389282,1.724641902,0,0,0,0.00300459233,0.252828289,0,0.8751057545,0,0,1.170294727,2.774252033,0,4.86E-05,0.9732035936,0.001739418731,0,0.06038569263,4.082490522,8.600373273,0.0003271092422,3.41380948,0.01799654641,17.74406547,0,2.353475079,0.005456771322,0.01361969453,2.679342292,0.009143907285,0,0,1.262900576,0,0.01417398373,0,5.263276534,3.58428633,0.003141176484,0.001404885985,0
5/9/2010,21.84305326,2.708927822,0.0005128332764,1.635074126,0.001118466118,0.9345931543,0.01645928348,22.27334492,0,0,6.73841496,7.603836433,0,0.0001349975347,0,0.009682811246,0.008724366082,0.009772799024,3.830055695,4.943280701,0.0002144188514,0.003152678493,9.187981093,10.88320558,9.168344783,0,2.784389641,0,0.003068849898,0,0.01285102083,0.01240395191,3.906275598,0.01154110873,0,18.20145705,0.002122743343,0.01207409214,1.434325842,0,0.007366715064,4.974475433,0,0.0005163241192,0,1.192690079,0.01003990602,7.939575537,5.224067047,12.46257131,2.380570971,0,1.270490796,0.0004378121811,1.903711845,0.0003735385744,0.8730498257,0,1.874682074,0,6.408220568,0,0.01201591121,1.396983245,0.3492397801,0,0.0018420959,1.787586337,0,0,0,0.003044305985,0.2528231538,0,0.9251010234,0,0,1.126930887,3.622270771,0,4.94E-05,0.9940085729,0.001763040364,0,0.1227752627,4.192770112,8.958865056,0.0003326484596,3.46822824,0.01836962218,17.95403793,0,2.384179793,0.005567535037,0.0138961228,2.65006084,0.0049558041,0,0,1.411718702,0,0.014461725,0,5.202985242,3.275728258,0.003185725163,0.001433038867,0
5/16/2010,22.95561259,2.71415511,0.0005211949922,1.596704772,0.001141349715,0.7851481214,0.01679623824,22.32389139,0,0,6.654242408,7.457091195,0,0.0001377957602,0,0.01423481817,0.008839168818,0.009968931947,3.450553361,4.853081494,0.0002187429036,0.003194078069,7.878962182,11.00989452,9.117445121,0,2.790923384,0,0.003253823676,0,0.01310876664,0.01265277294,3.970481856,0.00769610087,0,18.16456569,0.002164422403,0.01231621024,1.60143658,0,0.007514526043,4.694577499,0,0.0005240205557,0,1.203292829,0.01024558989,7.900937284,5.204512639,12.39303344,2.365922652,0,1.277631051,0.0004451371257,1.898641443,0.0003790236024,0.8606492363,0,1.230350206,0,6.230487148,0,0.0122639548,1.435271006,0.3789393031,0,0.001879109265,1.841076025,0,0,0,0.003084239385,0.2528088418,0,1.003759515,0,0,1.07672653,4.161140757,0,5.02E-05,1.018072707,0.00178679461,0,0.1832593744,4.197980336,8.850437046,0.0003382221564,3.529454159,0.01874584409,18.15055977,0,2.414054316,0.005679223662,0.01417485922,2.623834968,0.0004298657045,0,0,1.543820171,0,0.01475186912,0,5.140022452,3.180898457,0.0032305296,0.001461425401,0
5/23/2010,23.11717973,2.881843447,0.0005296078463,1.558326797,0.001164424585,0.6422394639,0.01713601021,22.1438086,0,0,6.552625048,7.377854743,0,0.0001406175122,0,0.01892292072,0.008954604374,0.01016668941,3.100175022,4.926598518,0.0002231028529,0.003235705591,7.170134317,10.84317824,8.972527647,0,2.870348185,0,0.00344283991,0,0.01336864667,0.01290365444,4.027773072,0.00341446134,0,18.00478101,0.002206443061,0.01256033298,2.071341601,0,0.007663561183,4.286602669,0,0.0005317621854,0.136754986,1.214828976,0.01045299402,7.859796406,5.181519114,12.31869598,2.306842915,0,1.279985516,0.0004525073554,1.891985609,0.0003845406111,0.8483505033,0,0.9049163688,0,6.211460606,0,0.01251408023,1.469417266,0.3752965693,0,0.001916429378,1.885110965,0,0,3.40E-06,0.00312439253,0.2527853531,0,1.11108123,0,0,1.019681658,4.338982567,0,5.11E-05,1.045395995,0.001810681469,0,0.2418380277,4.098121193,8.239618584,0.0003438303326,3.597487239,0.01912521213,18.33363099,0,2.443098649,0.005791837198,0.01445590378,2.600664675,0,0,0,1.659204985,0,0.01504441609,0,5.074388164,3.299796928,0.003275589794,0.001490045588,0
5/30/2010,22.32775468,3.211992835,0.0005380718385,1.519940201,0.001187690726,0.5058671816,0.0174785994,21.73309655,0,0,6.433562881,7.366127075,0,0.0001434627908,0.001346420143,0.0237471189,0.009070672751,0.0103660714,2.778920678,5.163831775,0.0002274986994,0.003277561059,7.061497495,10.38305674,8.733592359,0,3.022664043,0,0.003635898598,0,0.01363066092,0.01315659642,4.078149246,0,0,17.72210303,0.002248805317,0.01280646036,2.844040906,0,0.007813820484,3.750550944,0.1898246977,0.0005395490084,0.3444793237,1.227298521,0.01066211841,7.816152905,5.155086473,12.23955893,2.203331761,0,1.277554192,0.0004599228703,1.883744343,0.0003900896004,0.8361536267,0,0.8983805628,0,6.351140944,0,0.0127662875,1.499422024,0.3383115785,0,0.001954056238,1.919691157,0,0,4.80E-06,0.003164765419,0.2527526875,0,1.247066167,0,0,0.9557962703,4.155796201,0,5.19E-05,1.075978437,0.001834700941,0,0.2985112226,3.893192685,7.12640967,0.0003494729882,3.672327479,0.0195077263,18.50325158,0,2.471312791,0.005905375644,0.01473925648,2.580549962,0,0,0,1.757873144,0,0.01533936592,0,5.00608238,3.632423671,0.003320905747,0.001518899428,0
6/6/2010,20.71197172,3.655528774,0.000546586969,1.481544986,0.001211148139,0.3770139771,0.01782400579,21.07465707,0,0,6.297055906,7.416928995,0,0.000146331596,0.01340520723,0.02870741272,0.009187373948,0.01056707793,2.48679033,5.541218466,0.0002319304432,0.003319644475,7.460807904,9.677068087,8.410572112,0,3.239249348,0,0.003832999743,0,0.01389480938,0.01341159889,4.121610379,0,0,17.33241512,0.002291509172,0.01305459237,3.869557722,0,0.007965303946,3.133994358,0.4545007688,0.0005473810245,0.5716898454,1.240701463,0.01087296304,7.770006779,5.125214716,12.1556223,2.06283101,0,1.270337077,0.0004673836705,1.873917644,0.0003956705704,0.8240586065,0,1.169702876,0,6.623336794,0,0.01302057661,1.52528528,0.2679843308,0,0.001991989846,1.944816601,0,0,4.89E-06,0.003205358053,0.2527108452,0,1.405220325,0,0,0.8876799117,3.666223412,0.00378944014,5.28E-05,1.109820034,0.001858853026,0,0.3319253784,3.600648435,5.622942406,0.0003551501232,3.75397488,0.01989338661,18.63013881,0,2.498696743,0.006019839,0.01502491732,2.563490828,0,0,0,1.839824647,0,0.01563671859,0,4.935105098,4.144748082,0.003366477457,0.001547986921,0
6/13/2010,19.03898594,3.909598002,0.0005551532376,1.44314115,0.001234796825,0.2617443977,0.01817222939,20.06297223,0,0,6.143104124,7.499532408,0,0.0001492239278,0.02586098635,0.03380380216,0.009304707965,0.01076970899,2.223783977,5.913345586,0.0002363980841,0.003361955837,7.798801641,9.018583745,8.064765489,0,3.46689759,0,0.004034143342,0,0.01416109206,0.01366866184,4.158156471,0,0,16.93373845,0.002334554624,0.01330472902,4.839470577,0,0.008118011569,2.730514038,0.4280449839,0.0005552582338,0.7011382364,1.255037803,0.01108552793,7.721358029,5.091903842,12.06688609,1.931266333,0,1.258334173,0.0004748897558,1.862505513,0.0004012835209,0.8120654426,0,1.465613852,0,6.866413476,0,0.01327694756,1.547007035,0.1643148261,0,0.002030230202,1.960487298,0,0,4.98E-06,0.003246170431,0.2526598261,0,1.54546729,0,0,0.8314368603,3.207474653,0.009253640287,5.36E-05,1.146920785,0.001883137723,0,0.2103012214,3.328199931,4.421217208,0.0003608617375,3.84242944,0.02028219305,18.5335803,0,2.525250504,0.006135227266,0.01531288631,2.549487273,0,0,0,1.905059495,0,0.01593647412,0,4.861456318,4.626757231,0.003412304925,0.001577308066,0
6/20/2010,17.60191868,3.858784569,0.0005637706445,1.404728694,0.001258636782,0.1623696139,0.01852327021,18.65782965,0,0,5.971707534,7.60222698,0,0.0001521397862,0.03871375749,0.03903628723,0.009422674803,0.0109739646,1.989901619,6.224796927,0.0002409016222,0.003404495146,7.858534922,8.519406202,7.719533091,0,3.68533202,0,0.004239329398,0,0.01442950896,0.01392778527,4.187787521,0,0,16.56342842,0.002377941675,0.0135568703,5.636241505,0,0.008271943353,2.651992365,0,0.0005631806364,0.6881417181,1.270307541,0.01129981307,7.670206655,5.055153851,11.97335029,1.826139789,0,1.24154548,0.0004824411264,1.84950795,0.0004069284522,0.800174135,0,1.689593697,0,7.018772778,0,0.01353540036,1.564587289,0.02730306459,0,0.002068777305,1.966703247,0,0,5.07E-06,0.003287202554,0.2525996302,0,1.652534132,0,0,0.7932043802,2.908059234,0.01510578318,5.44E-05,1.18728069,0.001907555034,0,0,3.116895513,3.784952165,0.0003666078313,3.93769116,0.02067414563,18.14470739,0,2.550974075,0.006251540443,0.01560316343,2.538539298,0,0,0,1.953577687,0,0.0162386325,0,4.785136041,4.998416179,0.003458388151,0.001606862865,0
