year/week,AMAZONAS-CO,ANTIOQUIA-CO,ARAUCA-CO,ATLÁNTICO-CO,BOGOTÁ-CO,BOLÍVAR-CO,BOYACÁ-CO,CALDAS-CO,CAQUETÁ-CO,CASANARE-CO,CAUCA-CO,CESAR-CO,CHOCÓ-CO,CÓRDOBA-CO,CUNDINAMARCA-CO,GUAINÍA-CO,GUAVIARE-CO,HUILA-CO,LAGUAJIRA-CO,MAGDALENA-CO,META-CO,NARIÑO-CO,NORSANTANDER-CO,PUTUMAYO-CO,QUINDIO-CO,RISARALDA-CO,SANANDRÉS-CO,SANTANDER-CO,SUCRE-CO,TOLIMA-CO,VALLE-CO,VAUPÉS-CO,VICHADA-CO,Dengue-AmazonasGT-VE,Dengue-AnzoateguiGT-VE,Dengue-ApureGT-VE,Dengue-AraguaGT-VE,Dengue-BarinasGT-VE,Dengue-BolívarGT-VE,Dengue-CapitalDistrictGT-VE,Dengue-CaraboboGT-VE,Dengue-CojedesGT-VE,Dengue-DeltaAmacuroGT-VE,Dengue-FalcónGT-VE,Dengue-GuáricoGT-VE,Dengue-LaraGT-VE,Dengue-MéridaGT-VE,Dengue-MirandaGT-VE,Dengue-MonagasGT-VE,Dengue-NuevaEspartaGT-VE,Dengue-PortuguesaGT-VE,Dengue-SucreGT-VE,Dengue-TáchiraGT-VE,Dengue-TrujilloGT-VE,Dengue-VargasGT-VE,Dengue-YaracuyGT-VE,Dengue-ZuliaGT-VE,DolorCabeza-AraguaGT-VE,DolorCabeza-BolívarGT-VE,DolorCabeza-CapitalDistrictGT-VE,DolorCabeza-CaraboboGT-VE,DolorCabeza-LaraGT-VE,DolorCabeza-MirandaGT-VE,DolorCabeza-ZuliaGT-VE,DolorGarganta-CapitalDistrictGT-VE,DolorGarganta-ZuliaGT-VE,DoloresArticularesGT-VE,DoloresMusculares-CapitalDistrictGT-VE,Fiebre-AnzoateguiGT-VE,Fiebre-ApureGT-VE,Fiebre-AraguaGT-VE,Fiebre-BarinasGT-VE,Fiebre-BolívarGT-VE,Fiebre-CapitalDistrictGT-VE,Fiebre-CaraboboGT-VE,Fiebre-CojedesGT-VE,Fiebre-FalcónGT-VE,Fiebre-GuáricoGT-VE,Fiebre-LaraGT-VE,Fiebre-MéridaGT-VE,Fiebre-MirandaGT-VE,Fiebre-MonagasGT-VE,Fiebre-NuevaEspartaGT-VE,Fiebre-PortuguesaGT-VE,Fiebre-SucreGT-VE,Fiebre-TáchiraGT-VE,Fiebre-TrujilloGT-VE,Fiebre-VargasGT-VE,Fiebre-YaracuyGT-VE,Fiebre-ZuliaGT-VE,Nausea-AraguaGT-VE,Nausea-BolívarGT-VE,Nausea-CapitalDistrictGT-VE,Nausea-CaraboboGT-VE,Nausea-LaraGT-VE,Nausea-ZuliaGT-VE,Vomito-AnzoateguiGT-VE,Vomito-AraguaGT-VE,Vomito-BarinasGT-VE,Vomito-BolívarGT-VE,Vomito-CapitalDistrictGT-VE,Vomito-CaraboboGT-VE,Vomito-FalcónGT-VE,Vomito-GuáricoGT-VE,Vomito-LaraGT-VE,Vomito-MéridaGT-VE,Vomito-MirandaGT-VE,Vomito-MonagasGT-VE,Vomito-NuevaEspartaGT-VE,Vomito-PortuguesaGT-VE,Vomito-SucreGT-VE,Vomito-TáchiraGT-VE,Vomito-TrujilloGT-VE,Vomito-VargasGT-VE,Vomito-YaracuyGT-VE,Vomito-ZuliaGT-VE,Dengue-AntioquiaGT-CO,Dengue-AtlanticoGT-CO,Dengue-BogotaGT-CO,Dengue-BolivarGT-CO,Dengue-BoyacaGT-CO,Dengue-CaldasGT-CO,Dengue-CasanareGT-CO,Dengue-CaucaDepartmentGT-CO,Dengue-CesarGT-CO,Dengue-CordobaGT-CO,Dengue-CundinamarcaGT-CO,Dengue-HuilaGT-CO,Dengue-LaGuajiraGT-CO,Dengue-MagdalenaGT-CO,Dengue-MetaGT-CO,Dengue-NarinoGT-CO,Dengue-NorthSantanderGT-CO,Dengue-QuindioGT-CO,Dengue-RisaraldaGT-CO,Dengue-SantanderDepartmentGT-CO,Dengue-SucreGT-CO,Dengue-TolimaGT-CO,Dengue-ValledelCaucaGT-CO,DolorCabeza-AntioquiaGT-CO,DolorCabeza-AtlanticoGT-CO,DolorCabeza-BogotaGT-CO,DolorCabeza-BolivarGT-CO,DolorCabeza-BoyacaGT-CO,DolorCabeza-CaldasGT-CO,DolorCabeza-CasanareGT-CO,DolorCabeza-CesarGT-CO,DolorCabeza-CordobaGT-CO,DolorCabeza-CundinamarcaGT-CO,DolorCabeza-HuilaGT-CO,DolorCabeza-MagdalenaGT-CO,DolorCabeza-MetaGT-CO,DolorCabeza-NarinoGT-CO,DolorCabeza-QuindioGT-CO,DolorCabeza-RisaraldaGT-CO,DolorCabeza-SucreGT-CO,DolorCabeza-TolimaGT-CO,DolorGarganta-AntioquiaGT-CO,DolorGarganta-AtlanticoGT-CO,DolorGarganta-BogotaGT-CO,DolorGarganta-BolivarGT-CO,DolorGarganta-CundinamarcaGT-CO,DolorGarganta-NorthSantanderGT-CO,DolorGarganta-RisaraldaGT-CO,DolorGarganta-SantanderDepartmentGT-CO,DolorGarganta-ValledelCaucaGT-CO,DolorMuscularGT-CO,DolorMusculo-BogotaGT-CO,DolorMusculo-CundinamarcaGT-CO,DolorOjos-BogotaGT-CO,Fiebre-AntioquiaGT-CO,Fiebre-AraucaGT-CO,Fiebre-AtlanticoGT-CO,Fiebre-BogotaGT-CO,Fiebre-BolivarGT-CO,Fiebre-BoyacaGT-CO,Fiebre-CaldasGT-CO,Fiebre-CaquetáGT-CO,Fiebre-CasanareGT-CO,Fiebre-CaucaDepartmentGT-CO,Fiebre-HuilaGT-CO,Fiebre-LaGuajiraGT-CO,Fiebre-MagdalenaGT-CO,Fiebre-MetaGT-CO,Fiebre-NarinoGT-CO,Fiebre-NorthSantanderGT-CO,Fiebre-PutumayoGT-CO,Fiebre-QuindioGT-CO,Fiebre-RisaraldaGT-CO,Fiebre-SanAndrésandProvidenciaGT-CO,Fiebre-SantanderDepartmentGT-CO,Fiebre-SucreGT-CO,Fiebre-TolimaGT-CO,Fiebre-ValledelCaucaGT-CO,Nausea-AntioquiaGT-CO,Nausea-AtlanticoGT-CO,Nausea-BogotaGT-CO,Nausea-CundinamarcaGT-CO,Nausea-MetaGT-CO,Nausea-SantanderDepartmentGT-CO,Nausea-ValledelCaucaGT-CO,Vomito-AntioquiaGT-CO,Vomito-AtlanticoGT-CO,Vomito-BogotaGT-CO,Vomito-BolivarGT-CO,Vomito-BoyacaGT-CO,Vomito-CaldasGT-CO,Vomito-CasanareGT-CO,Vomito-CaucaDepartmentGT-CO,Vomito-CesarGT-CO,Vomito-CordobaGT-CO,Vomito-CundinamarcaGT-CO,Vomito-HuilaGT-CO,Vomito-LaGuajiraGT-CO,Vomito-MagdalenaGT-CO,Vomito-MetaGT-CO,Vomito-NarinoGT-CO,Vomito-NorthSantanderGT-CO,Vomito-QuindioGT-CO,Vomito-RisaraldaGT-CO,Vomito-SantanderDepartmentGT-CO,Vomito-SucreGT-CO,Vomito-TolimaGT-CO,Vomito-ValledelCaucaGT-CO
3/13/2005,0,18,16,3,5,3,6,2,18,59,6,0,0,1,30,7,11,74,0,1,61,1,10,8,44,56,0,22,7,31,58,0,0,0,9.676797875,7.64E-05,0,0,7.651201405,5.386461654,7.024247948,1.59E-05,0,0.0004142723234,16.84977991,7.896132296,1.21550627,0,0.0001255062212,0,0.05318917259,0,0,0,1.20E-05,0.09028951192,6.395772726,0.001308721082,0,6.133903176,0.1302463136,0.08704341451,0,0,10.68573887,0,0,9.662475779,0,0,9.475301507,0.001001642896,4.581503897,10.20766522,0.02509830063,0,0,0.1315974397,13.42473556,0.01036848445,11.51162747,0,0.6106324941,0.04439902148,0,0.007804936216,0,3.19E-05,9.69E-05,0,0,0.0003054332827,0.01464880086,0,0,0,0.0001524585204,0.0004238362114,0,0,19.19024595,0.6432222604,0.002039859362,0.006909455238,4.345203718,0,0,0.0008010479169,0,0,0,0,0.006497426199,6.68E-05,8.74E-05,0.268195346,7.734258748,0,0.0001206155776,0.216211012,0,0,0,0,0,0,3.00951891,0,0,0,0,0,0.000823300558,0,0,0,0,0.0002940761388,15.74141304,6.682807866,0,0,0,0,0,0,0,0,3.132628434,0,0,0.004450634299,0,0,0,0,0,0.01659284269,0.0004548382947,8.72E-05,0,0,0,0,0,0,6.28433517,0,4.117462661,0.0001119346871,1.856600372,5.94E-05,3.370984462,0,0,0,3.19E-05,0,0,2.20166623,0,0,0,0,0,0,1.75E-06,0.0002822500435,0.8715810831,0,3.595671194,0,0,1.849962134,12.81636395,0,1.26E-05,3.571986054,0.000188984283,0,0,0,17.09453574,8.54E-05,0.006735843073,0,0,0,0.03828677737,0,0,1.69609103,0,0,0,0,0,0,0,0,2.77363798,0.0004211745308,0,7.248292705
3/20/2005,0,13,8,5,5,1,2,6,7,24,0,7,3,3,36,4,7,53,1,2,41,1,7,4,55,20,0,16,8,43,39,0,0,0,9.091534321,7.38E-05,0,0,6.715283197,5.780991808,10.52011362,1.52E-05,0,0.0003683538641,20.22675667,7.499609499,0,0,7.40E-05,0,0.8059988653,0,0,0,1.15E-05,0.2549024345,5.832421919,0.003279438783,0,5.76966802,0.1750611476,0.1214190229,0,0,9.686283137,0,0,9.774564219,0,0,9.716041066,0.0009115831816,0,10.10373915,0,0,0,0.152492652,13.54213241,0.005714347059,11.53422466,0,0,0.07120180676,0,0.008932756069,0,3.08E-05,9.03E-05,0,0,0.0002882032559,0,0,0,0,0,0.0004134515834,0,0,18.57127722,0.803528693,0.001858966319,0.006722881205,0,0,0,0.0007492230331,0,0,0,0,0.006066268487,6.45E-05,8.24E-05,0.1358274529,7.373698713,0,0.0001152211167,0.2418896323,0,0,0,0,0,0,2.949975379,0,0,0,0,0,0.000767874624,0,0,0,0,0.0002741580593,15.982126,7.10285826,0,0,0,0,0,0,0,0,3.470692941,0,0,0.00430125996,0,0,0,0,0,0.01632332336,0.0004138138509,8.27E-05,0,0,0,0,0,0,6.142499669,0,4.128830367,0.0001070779088,1.938113111,5.63E-05,3.480526622,0,0,0,0,0,0,0.4522459227,0,0,0,0,0,0,1.68E-06,0.0002630721203,1.051520737,0,3.724914959,0,0,1.787617048,12.57140378,0,1.20E-05,4.925745138,0.000177065669,0,0,0,20.61753162,8.17E-05,0.007953690512,0,0,0,0.008946960434,0,0,1.819038101,0,0,0,0,0,0,0,0,0,0.0003971801314,0,7.063814398
3/27/2005,0,21,7,6,17,4,8,4,9,72,4,5,5,5,37,4,4,48,3,0,57,2,11,4,52,34,0,25,5,58,60,0,1,0,8.265400186,7.13E-05,0,0,5.509509017,6.333223585,14.65519382,1.45E-05,0,0.0003212302863,21.6019256,7.63473123,0,0,1.98E-05,0,1.782237513,0,0,0,1.10E-05,0.3850197105,5.533744485,0.005129131791,0,5.190064274,0.224025836,0.1590861933,0,0,9.348120674,0,2.527043846,9.317059366,4.56214574,0,9.988861091,0.0008156193742,0,10.3367684,0,0,0,0.1746640931,13.81505858,0.0001478668419,11.55808291,0,0,0.08333254498,0,0.01012692639,0,2.98E-05,8.38E-05,0,0,0.0002711560825,0,0,0,0,0,0.0004018190795,0,0,16.53873669,0.7753369845,0.001666167397,0.006515224262,0,0,0,0.0006979807621,0,0,0,0,0.005565881821,6.23E-05,7.76E-05,0.05344783334,7.178755764,2.471860093,0.000109877794,0.2189889017,0,0,0,0,0,0,2.965561706,0,0,0,0,0,0.0007130815103,0,0,4.192249416,0,0.0002544679264,14.91683209,7.333261085,0,0,0,0,0,0,0,0,3.868806272,0,0,0.00413704377,0,0,0,0,0,0.01578014105,0.0003701023557,7.83E-05,0,0,0,0,0,0,6.039004925,0,4.230351506,0.0001022664157,2.030036793,5.32E-05,3.605364257,0,2.323372319,0,0,0,0,0,0,0,0,0,0,0,1.62E-06,0.0002441139418,1.244449922,0,3.861696422,0,0,1.718096796,12.44998406,0,1.15E-05,7.282614925,0.0001652796678,0,0,0,22.43693643,7.81E-05,0.009249185562,0,0,0,0,0,0,2.023764228,0,0,0,0,0,0,0,0,0,0.0003734414898,0,6.945701929
4/3/2005,0,20,11,9,22,4,4,14,21,48,3,6,6,4,27,4,0,55,0,0,68,1,11,13,73,53,0,44,7,56,67,0,0,0,7.204066669,6.87E-05,0,0,4.040800691,7.03925931,19.37932506,1.39E-05,0,0.0002729015901,21.00580171,8.295134058,0,0,0,0,2.97660783,0,0,0,1.05E-05,0.4800098846,5.496291641,0.006857800107,0,4.400837405,0.2762582454,0.1994395419,0,0,9.657661733,0,6.989322276,8.299776678,13.27360205,0,10.28311103,0.0007137514736,0,10.89468043,0,0,0,0.1948900765,14.23167246,0,11.58359907,0,0,0.08099044532,0,0.01127816432,0,2.87E-05,7.73E-05,0,0,0.0002542917626,0,0,0,0,0,0.0003889386996,0,0,13.12286421,0.5618831203,0.001461462598,0.006286484409,0,0,0,0.0006473211038,0,0,0,0,0.004996266203,6.00E-05,7.28E-05,0.0204036411,7.145983532,6.333766162,0.0001045856095,0.1483819477,0,0,0,0,0,0,3.05486651,4.35739472,0,0,0,0,0.0006589212169,0,9.646353837,12.23606573,0,0.0002350057402,12.57430047,7.376549093,0,0,0,0,0,0,0,0,4.32051943,0,0,0.003957985728,0,0,0,0,0,0.01496329575,0.000323703809,7.39E-05,0,0.1605361548,0,0,0,0,5.971049431,0,4.419223113,9.75E-05,2.132111966,5.02E-05,3.744992553,0,6.671934384,0,0,0,0,0,0,0,0,0,0,0,1.55E-06,0.000225375508,1.449214561,0,4.008092831,0,0,1.642536244,12.45057376,0,1.10E-05,10.60075103,0.0001536262795,0,0,0,22.57674236,7.44E-05,0.01057980061,0,0,0,0,0,0,2.307823644,0,0,0,0,0,0,0,0,0,0.0003499586059,0,6.893111614
4/10/2005,0,38,3,4,21,2,3,7,22,43,3,7,7,0,38,0,10,54,1,3,97,2,20,2,66,57,0,58,9,48,65,0,0,0,6.094893306,6.62E-05,0,0,2.537834882,7.770331235,23.03525433,1.32E-05,0,0.0002233677753,19.44651118,9.270589042,0,0,0,0,4.214103145,0,0,0,1.00E-05,0.5190115444,5.60612583,0.00846544373,0,3.591800659,0.3026153008,0.2224789804,0,0,10.16594132,0,11.55554809,7.046989813,21.63675083,0,10.24692825,0.0006059794798,0,11.37863412,0,0,0,0.1067356209,14.40076264,0,11.62388412,0,0,0.07075678883,0,0.008776088452,0,2.76E-05,7.10E-05,0,0,0.0002376102961,0,0,0,0,0,0.0003748104437,0,0,9.322694276,0.27007447,0.001244851921,0.006036661647,0,0,0,0.0005972440582,0,0,0,0,0.004357421631,5.78E-05,6.80E-05,0.01512677496,7.161524203,10.20062731,9.93E-05,0.05891431726,0,0,0,0,0,0,3.171261963,10.81253167,0,0,0,0,0.0006053937438,0,22.16245363,20.05148053,0,0.0002157715006,9.904978204,7.316396912,0,0,0,0,0,0,0,0,4.612776665,0,0,0.003764085835,0,0,0,0,0,0.01387278747,0.0002746182109,6.96E-05,0,0.3897840116,0,0,0,0,5.846079697,0,4.602843606,9.28E-05,2.235767083,4.72E-05,3.882733977,0,10.73713181,0,0,0,0,0,0,0,0,0,0,0,1.49E-06,0.000206856819,1.627687321,0,4.232730299,0,0,1.598428101,12.52259273,0,1.04E-05,13.49773906,0.0001421055041,0,0,0,21.82957998,7.08E-05,0.0105405495,0,0,0,0,0,0,2.590415466,0,0,0,0,0,0,0,0,0,0.0003267314798,0,6.878170538
4/17/2005,0,9,13,4,4,1,8,6,22,81,0,6,8,3,35,3,12,58,0,12,72,1,8,4,77,32,0,37,25,62,62,0,0,0,5.163677745,6.37E-05,0,0,1.276202855,8.371254016,23.62573165,1.26E-05,0,0.0001726288422,18.13900427,10.30773731,0,0,0,0,5.283812956,0,0,0,9.57E-06,0.4768834136,5.72593441,0.009952062662,0,2.991708787,0.267975023,0.2041012636,0,0,10.33188614,0,14.60848609,5.949499424,25.79996837,0,9.456263021,0.0004923033926,0,11.30796334,0,0,0,0,13.85085797,0,11.69473886,0,0,0.06056305211,0,0,0,2.66E-05,6.47E-05,0.06888353632,0,0.000221111683,0,0,0,0,0,0.0003594343119,0,0,6.342220293,0.02875119317,0.001016335366,0.005765755974,0,0,0,0.0005477496253,0,0,0,0,0.003649348107,5.56E-05,6.33E-05,0.01162428777,7.088161243,12.62916901,9.42E-05,0,0,0,0,0,0,0,3.258554217,12.51437381,0,0,0,0,0.0005524990911,0,25.62450386,24.17477028,0,0.0001967652077,8.05430319,7.253645603,0,0,0.05680772069,0,0,0,0,0,4.488812358,0,0,0.00355534409,0,0,0,0,0,0.0125086162,0.0002228455614,6.53E-05,0,0.6129886357,0,0,0,0,5.552554242,0,4.66961354,8.81E-05,2.330672083,4.42E-05,3.998489482,0,12.48296054,0,0,0,0,0,0,0,0,0,0,0,1.42E-06,0.0001885578746,1.733918782,0,4.61831406,0,0,1.630956962,12.60508393,0,9.89E-06,14.30755269,0.0001307173416,0,0,0,21.15069355,6.73E-05,0.007438203395,0,0,0,0,0,0,2.774161948,0,0,0,0,0,0,0,0,0.2393739635,0.0003037601115,0,6.867287468
4/24/2005,0,33,37,5,11,5,5,10,28,129,1,7,7,2,29,2,2,66,0,0,92,0,6,7,104,23,0,41,7,50,55,0,0,0,4.423862823,6.13E-05,0.6257088943,0.008095448215,0.2723119067,8.832788713,21.03185099,1.19E-05,0,0.0001206847904,17.15561289,11.39149519,0.01705523457,1.343912664,0,0,6.17318073,0,0,2.281956858,9.09E-06,0.3521287093,5.847542491,0.0113176569,0,2.614180677,0.1702464288,0.1428714075,0,0,10.12328346,0,16.05185438,5.030571783,25.5339487,0,7.885869604,0.0003727232122,0,10.65405169,2.416746526,0,0,0,12.55388948,0,11.79710398,0,0,0.05088143471,0,0,0.01886493528,2.55E-05,5.85E-05,1.588522321,0,0.0002047959234,0,0,0,0,0,0.0003428103041,0,0,4.253121864,0,0.0007759129338,0.005473767392,0,0,0,0.0004988378052,0,0,0,0,0.002872045629,5.35E-05,5.87E-05,0.008348692439,6.917725483,13.53346608,8.90E-05,0,0,0,0,0,0,0,3.313397776,11.80281404,0,0,0,0,0.0005002372587,0,24.2260545,24.39972263,0,0.0001779868615,7.090468941,7.194298726,0,0,0.2655917465,0,0,0,0,0,3.933339996,0,0,0.003331760493,0,0,0,0,0,0.01087078194,0.0001683858604,6.11E-05,0,0.8282521296,0,0,0,0,5.083832456,0,4.612888857,8.35E-05,2.416211967,4.12E-05,4.091062475,0,11.78820732,0,0,0,0,0,0,0,0,0,0,0,1.36E-06,0.0001704786749,1.765173351,0,5.169767961,0,0,1.742812887,12.69441828,0,9.37E-06,12.93100522,0.0001194617919,0,0,1.271866662,20.59695343,6.38E-05,0.001171956104,0,0,0,0,0,0,2.853265716,0,0,0,0,0,0,0,0,1.14775379,0.0002810445009,0,6.858462553
5/1/2005,0,34,37,8,7,2,7,10,11,156,0,8,5,4,41,3,8,45,0,1,144,3,10,7,49,53,0,52,7,50,59,0,0,0,3.875448541,5.88E-05,1.62897369,0.02792169608,0,9.154935326,15.2568315,1.13E-05,0,6.75E-05,16.49633706,12.52138633,0.3496897593,4.457694809,0,0,6.882206468,0,0,7.894883725,8.62E-06,0.1447474314,5.970950071,0.01256222645,0,2.459216329,0.009429518426,0.03878941222,0,2.562214762,9.540424385,0,15.88664446,4.290206889,20.84196928,0,5.536510453,0.0002472389385,0.1098354125,9.417371956,8.468053336,0,0,0,10.51055873,0,11.93097948,0,3.949060334,0.04171193662,0,0,0.4627771745,2.45E-05,5.23E-05,3.803196914,0,0.0001886630173,0,0,0,0,0,0.0003249384203,0,0,3.055398991,0,0.0005235846236,0.005160695901,0.2451314287,0,0,0.0004505085978,0,0,0,4.284642393,0.002025514198,5.13E-05,5.41E-05,0.005299988968,6.650216921,12.91460608,8.39E-05,0,0,0,0,0,0,0,3.335792642,8.679727266,0,0,0,0,0.0004486082467,0,17.97084484,20.72918291,0,0.000159436462,7.012942901,7.138356281,0,0,0.482353501,0,0,0,0,0,2.946904811,0,0,0.003093335045,0,0,0,0,0,0.008959284703,0.000111239108,5.69E-05,0,1.035574493,0,0,0,0,4.440409125,0,4.432669555,7.89E-05,2.492386736,3.83E-05,4.160452955,0,8.654761979,0,0,0,0,0,0,0,0,0,0,0,1.29E-06,0.0001526192199,1.721451028,0,5.886748428,0,0,1.933995877,12.79059579,0,8.86E-06,9.370570618,0.000108338855,0,0,3.800251478,20.16863246,6.03E-05,0,0,0,0,0,0,0,2.827726772,8.69E-05,0,0,0,0,0,0,0,1.097588825,0.000258584648,0,6.851695793
5/8/2005,0,29,29,5,16,3,2,7,20,132,0,20,5,10,39,0,2,39,1,1,133,0,7,6,110,68,0,78,8,66,72,1,0,0,3.518434897,5.64E-05,2.775042282,0.04046121775,0,9.337693853,7.936013253,1.06E-05,0,1.32E-05,16.16117676,13.45543816,0.5666654246,7.946042287,0,0,7.410890168,0,0.2645580407,14.34112437,8.16E-06,0,6.096157151,0.0136857713,0,2.526815742,0,0,0,12.3202714,8.731184116,0,14.61654864,3.728404743,13.38897427,0,2.795513037,0.0001158505716,0.5772460201,7.838101244,15.42148351,0,0,0,8.077259111,0,12.09636537,0,19.62324868,0.03305455784,0,0,0.6414426758,2.35E-05,4.63E-05,6.394311549,0,0.0001727129646,0,0,0,0,0,0.0003058186605,0,0,2.749051672,0,0.0002593504358,0.004826541499,0.3802187008,0,0,0.0004027620031,0,0,0,9.507480882,0.001109753814,4.92E-05,4.96E-05,0.002478177357,6.285635559,11.32506942,7.89E-05,0,0,0,0,0,0,0,3.325738813,4.097563821,0,0,0,0,0.000397612055,0,8.758448059,14.6085932,0,0.0001411140091,7.551186335,7.085818268,0,0,0.6170638476,0,0,0,0,0,1.806483655,0,0,0.002840067746,0,0,0,0,0,0.006774124479,5.14E-05,5.28E-05,0,1.234955727,0,0,0,0,3.873634462,0,4.128955636,7.43E-05,2.55919639,3.54E-05,4.206660922,0,4.042660857,0,0,0,0,0,0,0,0,0,0,0,1.23E-06,0.0001349795095,1.602751812,0,6.594719294,0,0,2.20450593,12.89361646,0,8.35E-06,4.883012398,9.73E-05,0,0,6.691090751,20.00434333,5.68E-05,0,0,0,0,0,0,0,2.697545115,0.0005486518068,0,0,0,0,0,0,0,0.4136392421,0.0002363805529,0,6.846987188
5/15/2005,0,26,33,3,6,5,6,10,20,123,0,19,16,10,26,4,12,48,1,2,171,0,15,7,91,75,0,96,11,85,90,0,0,0,3.352821892,5.40E-05,3.579850807,0.04571401322,0,9.381064296,3.360554318,1.00E-05,0,0,16.150132,13.55871078,0.6679822303,9.914478616,0,0,7.759231832,0,0.7463258525,18.61204484,7.70E-06,0,6.223163732,0.01468829146,0,2.816978918,0,0,0,16.6061778,8.083589548,0,13.56326339,3.345165345,7.543803402,0,0.6792307376,0,0.8365163669,6.546468045,19.99389999,0,0,0,6.189172487,0,12.29326164,0,24.67387853,0.02490929838,0,0,0.4363430896,2.25E-05,4.03E-05,8.525865924,0,0.0001569457653,0,0,0,0,0,0.0002854510247,0,0,3.334079909,0,0,0.004471304187,0.4234195761,0,0,0.0003555980212,0,0,0,12.44865469,0.0001247644768,4.70E-05,4.51E-05,0,5.823981395,10.21457336,7.39E-05,0,0,0.133111511,0,0,0,0,3.28323629,0.5555684068,0,0,0,0,0.0003472486836,0,1.573374048,9.830816248,0,0.000123019503,7.995301341,7.036684687,0,0,0.2886875272,0,0,0,0,0,1.238868155,0,0,0.002571958594,0,0,0,0,0,0.00431530127,0,4.87E-05,0,1.42639583,0,0,0,0,4.043055393,0,3.701747099,6.99E-05,2.616640928,3.25E-05,4.229686376,0,0.4710544161,0,0,0,0,0,0,0,0,0,0,0,1.17E-06,0.0001175595439,1.409075705,0,6.835694911,0,0,2.554343048,13.00348028,0,7.84E-06,2.766097853,8.65E-05,0,0,8.648927574,20.46780783,5.34E-05,0,0,0,0,0,0,0,2.462720745,0.0009732685228,0,0,0,0,0,0,0,0,0.0002144322156,0,6.844336738
5/22/2005,0,16,44,9,14,3,0,7,15,106,0,23,10,2,26,1,9,29,2,5,171,0,15,9,114,57,0,117,13,70,84,0,0,0,3.378609527,5.16E-05,3.964961309,0.04368008249,0,9.285046655,2.225796138,9.39E-06,0,0,16.46320278,12.72831821,0.6536401766,10.05602186,0,0,7.927231459,0,1.336484063,20.22012458,7.25E-06,0,6.351969812,0.01556978693,0,3.329705855,0,0,0,19.41455093,7.660516755,0,12.9409571,3.140488694,4.014385696,0,0,0,0.8876464527,5.644594906,21.65330155,0,0,0,4.997836209,0,12.52166829,0,24.98659318,0.01727615823,0,0,0,2.15E-05,3.44E-05,10.06239412,0,0.0001413614195,0,0,0,0,0,0.000263835513,0,0,4.8104837,0,0,0.004094983966,0.4063646543,0,0,0.0003090166519,0,0,0,14.50678888,0,4.49E-05,4.06E-05,0,5.26525443,9.818030829,6.90E-05,0,0,0.2969368842,0,0,0,0,3.208285074,0,0,0,0,0,0.0002975181326,0,0,7.010449469,0,0.0001051529434,8.230255701,6.990955539,0,0,0,0,0,0,0,0,1.361827997,0,0,0.002289007592,0,0,0,0,0,0.001582815075,0,4.46E-05,0,1.609894803,0,0,0,0,5.055545236,0,3.151043943,6.54E-05,2.664720351,2.97E-05,4.229529317,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E-06,0.000100359323,1.140422705,0,6.53546305,0,0,2.983507229,13.12018726,0,7.34E-06,3.554198877,7.58E-05,0,0,9.463845449,21.61796366,5.00E-05,0,0,0,0,0,0,0,2.123253663,0.001360759609,0,0,0,0,0,0,0,0,0.000192739636,0,6.843744444
5/29/2005,0,18,71,4,10,3,3,9,18,79,0,49,9,3,35,0,6,17,4,7,122,1,12,8,71,68,0,137,7,35,70,0,0,0,3.5957978,4.92E-05,3.930373788,0.03435942556,0,9.049640929,4.531738713,8.77E-06,0,0,17.1003891,10.96426045,0.5236392633,8.370672021,0,0,7.914889049,0,2.035032674,19.16536358,6.79E-06,0,6.482575392,0.01633025771,0,4.064996554,0,0,0,20.7453908,7.461965737,0,12.74962977,3.114374791,2.80072115,0,0,0,0.7306362776,5.132481826,20.3996882,0,0,0,4.503250276,0,12.78158532,0,20.56139264,0.01015513739,0,0,0,2.05E-05,2.86E-05,11.00389614,0,0.0001259599271,0,0,0,0,0,0.0002409721253,0,0,7.178263046,0,0,0.003697580835,0.3290539355,0,0,0.0002630178954,0,0,0,15.68188345,0,4.29E-05,3.63E-05,0,4.609454664,10.13544183,6.41E-05,0,0,0.4098498517,0,0,0,0,3.100885163,0,0,0,0,0,0.0002484204018,0,0,6.147492862,0,8.75E-05,8.256049415,6.948630823,0,0,0,0,0,0,0,0,2.175363181,0,0,0.001991214737,0,0,0,0,0,0,0,4.06E-05,0,1.785452645,0,0,0,0,6.911103992,0,2.47684617,6.10E-05,2.703434658,2.69E-05,4.206189746,0,0,0,0,0,0,0,0,0,0,0.0195475591,0,0,1.05E-06,8.34E-05,0.7967928136,0,5.694023712,0,0,3.491998475,13.24373739,0,6.84E-06,7.247315471,6.52E-05,0,0,9.135844375,23.45481079,4.66E-05,0,0,0,0,0,0,0,1.679143867,0.001711125065,0,0,0,0,0,0,0,0.08639865568,0.0001713028142,0,6.845210304
